timestamp,user,type,amount,location,location_norm,device,fields_found,dt,amount_value,currency,hour,weekday,day_of_month,month,time_diff_hours,is_new_device,is_new_location,user_amount_median,user_amount_std,amount_z_user,prev_location,anomaly_label,anomaly_score,anomaly_status,explanation
2025-07-07 23:06:50,user1043,cashout,4612.27,Glasgow,glasgow,iPhone 13,,2025-07-07 23:06:50,4612.27,UNKNOWN,23,0,7,7,13.11,1,1,1529.73,1604.49,1.92,Leeds,0,0,Normal,Common transition
2025-07-08 14:46:45 ,user1043,deposit,£3489.42,Leeds ,leeds,Xiaomi Mi 11,,2025-07-08 14:46:45,3489.42,GBP,14,1,8,7,15.67,1,1,1561.79,1622.6,1.19,Glasgow,0,0,Normal,Common transition
2025-07-09 15:16:26,user1043,cashout,2378.0,Manchester,manchester,Samsung Galaxy S10,,2025-07-09 15:16:26,2378.0,UNKNOWN,15,2,9,7,24.49,1,1,1565.92,1622.2,0.5,Leeds ,0,0,Normal,Common transition
2025-07-09 20:03:19,user1043,top-up,4313.81,London,london,Pixel 6,,2025-07-09 20:03:19,4313.81,UNKNOWN,20,2,9,7,4.78,1,1,1570.05,1613.52,1.7,Manchester,0,0,Normal,Common transition
2025-07-10 00:16:15,user1043,deposit,10,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-10 00:16:15,10.0,UNKNOWN,0,3,10,7,4.22,1,1,1606.88,1624.45,-0.98,London,0,0,Normal,Common transition
2025-07-10 04:39:40,user1043,transfer,1684.78,Birmingham,birmingham,Pixel 6,,2025-07-10 04:39:40,1684.78,UNKNOWN,4,3,10,7,4.39,1,1,1570.05,1628.14,0.07,Leeds,0,0,Normal,Common transition
2025-07-10 06:28:46 ,user1043,purchase,€585.97,Manchester ,manchester,Pixel 6,,2025-07-10 06:28:46,585.97,EUR,6,3,10,7,1.82,0,1,1606.88,1619.16,-0.63,Birmingham,0,0,Normal,Common transition
2025-07-12 01:51:33,user1043,purchase,£1906.28,London,london,Xiaomi Mi 11,,2025-07-12 01:51:33,1906.28,GBP,1,5,12,7,43.38,1,1,1570.05,1616.2,0.21,Manchester ,0,0,Normal,Common transition
2025-07-12 08:02:14 ,user1043,cashout,$2012.03,Cardiff ,cardiff,Huawei P30,,2025-07-12 08:02:14,2012.03,USD,8,5,12,7,6.18,1,1,1606.88,1607.29,0.25,London,0,0,Normal,Common transition
2025-07-12 08:29:59,user1043,purchase,869.89,Liverpool,liverpool,iPhone 13,,2025-07-12 08:29:59,869.89,UNKNOWN,8,5,12,7,0.46,1,1,1643.72,1598.57,-0.48,Cardiff ,0,0,Normal,Common transition
2025-07-13 07:48:54,user1043,transfer,€2985.99,Birmingham,birmingham,Samsung Galaxy S10,,2025-07-13 07:48:54,2985.99,EUR,7,6,13,7,23.32,1,1,1606.88,1593.54,0.87,Liverpool,0,0,Normal,Common transition
2025-07-15 09:48:57,user1043,top-up,2836.63,Leeds,leeds,iPhone 13,,2025-07-15 09:48:57,2836.63,UNKNOWN,9,1,15,7,50.0,1,1,1643.72,1588.99,0.75,Birmingham,0,0,Normal,Common transition
2025-07-15 10:13:55,user1043,debit,15,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-15 10:13:55,15.0,UNKNOWN,10,1,15,7,0.42,1,0,1664.25,1583.45,-1.04,Leeds,0,0,Normal,Common transition
2025-07-15 11:47:23,user1043,withdrawal,4837.6,Glasgow,glasgow,Huawei P30,,2025-07-15 11:47:23,4837.6,UNKNOWN,11,1,15,7,1.56,1,1,1643.72,1586.97,2.01,Leeds,0,0,Normal,Common transition
2025-07-16 11:06:05 ,user1043,purchase,€2963.01,Birmingham ,birmingham,None,,2025-07-16 11:06:05,2963.01,EUR,11,2,16,7,23.31,1,1,1664.25,1606.48,0.81,Glasgow,0,0,Normal,Common transition
2025-07-16 12:03:59,user1043,purchase,417.04,None,none,Samsung Galaxy S10,,2025-07-16 12:03:59,417.04,UNKNOWN,12,2,16,7,0.96,1,1,1684.78,1601.66,-0.79,Birmingham ,0,0,Normal,Common transition
2025-07-18 09:50:32,user1043,cashout,$4021.83,Leeds,leeds,Samsung Galaxy S10,,2025-07-18 09:50:32,4021.83,USD,9,4,18,7,45.78,0,1,1664.25,1600.78,1.47,None,0,0,Normal,Common transition
2025-07-19 10:49:32,user1043,transfer,€153.5,None,none,Nokia 3310,,2025-07-19 10:49:32,153.5,EUR,10,5,19,7,24.98,1,1,1684.78,1606.4,-0.95,Leeds,0,0,Normal,Common transition
2025-07-19 15:58:04,user1043,deposit,19,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-19 15:58:04,19.0,UNKNOWN,15,5,19,7,5.14,1,1,1664.25,1608.21,-1.02,None,0,0,Normal,Common transition
2025-07-20 04:44:32,user1043,withdrawal,3370.17,None,none,Pixel 6,,2025-07-20 04:44:32,3370.17,UNKNOWN,4,6,20,7,12.77,1,1,1643.72,1611.29,1.07,Leeds,0,0,Normal,Common transition
2025-07-20 05:30:15,user1043,debit,20,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-20 05:30:15,20.0,UNKNOWN,5,6,20,7,0.76,1,1,1664.25,1609.86,-1.02,None,0,0,Normal,Common transition
2025-07-20 21:06:54,user1043,transfer,3360.78,Liverpool,liverpool,Xiaomi Mi 11,,2025-07-20 21:06:54,3360.78,UNKNOWN,21,6,20,7,15.61,0,1,1643.72,1612.8,1.06,Leeds,0,0,Normal,Common transition
2025-07-21 11:41:42 ,user1043,transfer,€3372.64,Glasgow ,glasgow,Huawei P30,,2025-07-21 11:41:42,3372.64,EUR,11,0,21,7,14.58,1,1,1664.25,1611.34,1.06,Liverpool,0,0,Normal,Common transition
2025-07-21 13:34:39 ,user1043,purchase,$1701.67,Leeds ,leeds,Nokia 3310,,2025-07-21 13:34:39,1701.67,USD,13,0,21,7,1.88,1,1,1684.78,1609.9,0.01,Glasgow ,0,0,Normal,Common transition
2025-07-22 05:28:58,user1043,deposit,£1570.9,London,london,Xiaomi Mi 11,,2025-07-22 05:28:58,1570.9,GBP,5,1,22,7,15.91,1,1,1693.22,1602.51,-0.08,Leeds ,0,0,Normal,Common transition
2025-07-22 06:08:19 ,user1043,transfer,€1096.46,Glasgow ,glasgow,Nokia 3310,,2025-07-22 06:08:19,1096.46,EUR,6,1,22,7,0.66,1,1,1684.78,1595.44,-0.37,London,0,0,Normal,Common transition
2025-07-22 13:08:56,user1043,debit,22,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-22 13:08:56,22.0,UNKNOWN,13,1,22,7,7.01,1,1,1664.25,1590.06,-1.03,Glasgow ,0,0,Normal,Common transition
2025-07-23 07:40:22,user1043,debit,23,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-23 07:40:22,23.0,UNKNOWN,7,2,23,7,18.52,0,0,1643.72,1593.0,-1.02,Leeds,0,0,Normal,Common transition
2025-07-23 14:29:10,user1043,deposit,£2325.15,Birmingham,birmingham,Pixel 6,,2025-07-23 14:29:10,2325.15,GBP,14,2,23,7,6.81,1,1,1607.31,1595.69,0.45,Leeds,0,0,Normal,Common transition
2025-07-24 15:32:38 ,user1043,deposit,$3777.71,None ,none,Xiaomi Mi 11,,2025-07-24 15:32:38,3777.71,USD,15,3,24,7,25.06,1,1,1643.72,1589.1,1.34,Birmingham,0,0,Normal,Common transition
2025-07-24 23:20:22,user1043,deposit,2209.21,Cardiff,cardiff,Pixel 6,,2025-07-24 23:20:22,2209.21,UNKNOWN,23,3,24,7,7.8,1,1,1664.25,1591.93,0.34,None ,0,0,Normal,Common transition
2025-07-25 12:49:22,user1043,transfer,25,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-25 12:49:22,25.0,UNKNOWN,12,4,25,7,13.48,1,1,1684.78,1585.19,-1.05,Cardiff,0,0,Normal,Common transition
2025-07-26 02:32:24,user1043,transfer,€3606.69,None,none,Huawei P30,,2025-07-26 02:32:24,3606.69,EUR,2,5,26,7,13.72,1,1,1664.25,1587.92,1.22,Leeds,0,0,Normal,Common transition
2025-07-26 13:37:53,user1043,top-up,£2200.45,Birmingham,birmingham,Samsung Galaxy S10,,2025-07-26 13:37:53,2200.45,GBP,13,5,26,7,11.09,1,1,1684.78,1589.01,0.32,None,0,0,Normal,Common transition
2025-07-26 21:24:18,user1043,debit,€2945.35,Liverpool,liverpool,None,,2025-07-26 21:24:18,2945.35,EUR,21,5,26,7,7.77,1,1,1693.22,1582.43,0.79,Birmingham,0,0,Normal,Common transition
2025-07-26 23:28:45,user1043,cashout,26,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-26 23:28:45,26.0,UNKNOWN,23,5,26,7,2.07,1,1,1701.67,1578.59,-1.06,Liverpool,0,0,Normal,Common transition
2025-07-27 01:00:02 ,user1043,deposit,$834.06,None ,none,Samsung Galaxy S10,,2025-07-27 01:00:02,834.06,USD,1,6,27,7,1.52,1,1,1693.22,1581.38,-0.54,Leeds,0,0,Normal,Common transition
2025-07-27 15:33:42 ,user1043,refund,$2301.27,Birmingham ,birmingham,Xiaomi Mi 11,,2025-07-27 15:33:42,2301.27,USD,15,6,27,7,14.56,1,1,1684.78,1577.75,0.39,None ,0,0,Normal,Common transition
2025-07-27 17:19:16,user1043,cashout,€2218.13,Liverpool,liverpool,Huawei P30,,2025-07-27 17:19:16,2218.13,EUR,17,6,27,7,1.76,1,1,1693.22,1571.66,0.33,Birmingham ,0,0,Normal,Common transition
2025-07-27 18:27:54 ,user1043,purchase,£62.17,London ,london,Samsung Galaxy S10,,2025-07-27 18:27:54,62.17,GBP,18,6,27,7,1.14,1,1,1701.67,1565.48,-1.05,Liverpool,0,0,Normal,Common transition
2025-07-28 04:58:30,user1043,debit,3769.99,Glasgow,glasgow,Huawei P30,,2025-07-28 04:58:30,3769.99,UNKNOWN,4,0,28,7,10.51,1,1,1693.22,1567.79,1.32,London ,0,0,Normal,Common transition
2025-07-28 11:53:31,user1043,deposit,28,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-28 11:53:31,28.0,UNKNOWN,11,0,28,7,6.92,1,1,1701.67,1570.55,-1.07,Glasgow,0,0,Normal,Common transition
2025-07-28 22:49:39,user1043,transfer,£1269.71,London,london,Nokia 3310,,2025-07-28 22:49:39,1269.71,GBP,22,0,28,7,10.94,1,1,1693.22,1573.1,-0.27,Leeds,0,0,Normal,Common transition
2025-07-29 17:05:26,user1043,top-up,£2316.76,Cardiff,cardiff,Pixel 6,,2025-07-29 17:05:26,2316.76,GBP,17,1,29,7,18.26,1,1,1684.78,1567.79,0.4,London,0,0,Normal,Common transition
2025-07-29 19:11:33,user1043,cashout,3459.32,Cardiff,cardiff,Samsung Galaxy S10,,2025-07-29 19:11:33,3459.32,UNKNOWN,19,1,29,7,2.1,1,0,1693.22,1562.08,1.13,Cardiff,0,0,Normal,Common transition
2025-07-30 09:02:40,user1043,cashout,30,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-30 09:02:40,30.0,UNKNOWN,9,2,30,7,13.85,1,1,1701.67,1562.16,-1.07,Cardiff,0,0,Normal,Common transition
2025-07-30 13:10:16,user1043,withdrawal,30,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-30 13:10:16,30.0,UNKNOWN,13,2,30,7,4.13,0,0,1693.22,1564.65,-1.06,Leeds,0,0,Normal,Common transition
2025-07-31 09:50:41 ,user1043,top-up,$4718.76,Liverpool ,liverpool,Nokia 3310,,2025-07-31 09:50:41,4718.76,USD,9,3,31,7,20.67,1,1,1684.78,1566.98,1.94,Leeds,0,0,Normal,Common transition
2025-06-02 02:24:40 ,user1044,transfer,£1507.11,Liverpool ,liverpool,Samsung Galaxy S10,,2025-06-02 02:24:40,1507.11,GBP,2,0,2,6,8.97,1,1,2051.9,1588.72,-0.34,,0,0,Normal,Common transition
2025-06-04 02:49:32,user1044,withdrawal,£1957.17,Cardiff,cardiff,None,,2025-06-04 02:49:32,1957.17,GBP,2,2,4,6,48.41,1,1,1507.11,1588.72,0.28,Liverpool ,0,0,Normal,Common transition
2025-06-07 18:31:55,user1044,deposit,£1310.28,Manchester,manchester,None,,2025-06-07 18:31:55,1310.28,GBP,18,5,7,6,87.71,0,1,1732.14,318.24,-1.33,Cardiff,0,0,Normal,Common transition
2025-06-09 03:44:41,user1044,refund,2819.47,Glasgow,glasgow,Xiaomi Mi 11,,2025-06-09 03:44:41,2819.47,UNKNOWN,3,0,9,6,33.21,1,1,1507.11,331.6,3.96,Manchester,0,0,Normal,Common transition
2025-06-11 09:51:37,user1044,refund,$3349.2,Leeds,leeds,iPhone 13,,2025-06-11 09:51:37,3349.2,USD,9,2,11,6,54.12,1,1,1732.14,671.02,2.41,Glasgow,0,0,Normal,Common transition
2025-06-11 18:29:28,user1044,withdrawal,11,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-06-11 18:29:28,11.0,UNKNOWN,18,2,11,6,8.63,1,0,1957.17,870.98,-2.23,Leeds,0,0,Normal,Common transition
2025-06-11 20:38:03 ,user1044,withdrawal,$1248.2,London ,london,Huawei P30,,2025-06-11 20:38:03,1248.2,USD,20,2,11,6,2.14,1,1,1732.14,1182.05,-0.41,Leeds,0,0,Normal,Common transition
2025-06-11 22:11:08,user1044,deposit,€1322.09,None,none,Xiaomi Mi 11,,2025-06-11 22:11:08,1322.09,EUR,22,2,11,6,1.55,1,1,1507.11,1100.91,-0.17,London ,0,0,Normal,Common transition
2025-06-15 00:23:20,user1044,transfer,£2479.58,Liverpool,liverpool,Samsung Galaxy S10,,2025-06-15 00:23:20,2479.58,GBP,0,6,15,6,74.2,1,1,1414.6,1030.07,1.03,None,0,0,Normal,Common transition
2025-06-16 10:01:06 ,user1044,refund,£1244.4,London ,london,iPhone 13,,2025-06-16 10:01:06,1244.4,GBP,10,0,16,6,33.63,1,1,1507.11,998.79,-0.26,Liverpool,0,0,Normal,Common transition
2025-06-21 19:07:54,user1044,purchase,€2383.8,Cardiff,cardiff,None,,2025-06-21 19:07:54,2383.8,EUR,19,5,21,6,129.11,1,1,1414.6,956.68,1.01,London ,0,0,Normal,Common transition
2025-06-23 16:10:21 ,user1044,purchase,$4603.31,Manchester ,manchester,Nokia 3310,,2025-06-23 16:10:21,4603.31,USD,16,0,23,6,45.04,1,1,1507.11,929.08,3.33,Cardiff,0,0,Normal,Common transition
2025-06-24 09:48:13,user1044,refund,3310.8,Cardiff,cardiff,None,,2025-06-24 09:48:13,3310.8,UNKNOWN,9,1,24,6,17.63,1,1,1732.14,1202.8,1.31,Manchester ,0,0,Normal,Common transition
2025-06-26 05:27:47,user1044,withdrawal,$1391.37,Glasgow,glasgow,Xiaomi Mi 11,,2025-06-26 05:27:47,1391.37,USD,5,3,26,6,43.66,1,1,1957.17,1205.99,-0.47,Cardiff,0,0,Normal,Common transition
2025-06-28 18:56:49,user1044,deposit,928.69,Manchester,manchester,iPhone 13,,2025-06-28 18:56:49,928.69,UNKNOWN,18,5,28,6,61.48,1,1,1732.14,1174.88,-0.68,Glasgow,0,0,Normal,Common transition
2025-07-01 11:34:29,user1044,debit,4315.98,Glasgow,glasgow,Huawei P30,,2025-07-01 11:34:29,4315.98,UNKNOWN,11,1,1,7,64.63,1,1,1507.11,1169.67,2.4,Manchester,0,0,Normal,Common transition
2025-07-03 10:42:59,user1044,debit,03,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-03 10:42:59,3.0,UNKNOWN,10,3,3,7,47.14,1,1,1732.14,1270.72,-1.36,Glasgow,0,0,Normal,Common transition
2025-07-04 00:41:51,user1044,refund,04,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-04 00:41:51,4.0,UNKNOWN,0,4,4,7,13.98,0,0,1507.11,1334.75,-1.13,Leeds,0,0,Normal,Common transition
2025-07-05 11:06:47,user1044,deposit,2427.37,London,london,None,,2025-07-05 11:06:47,2427.37,UNKNOWN,11,5,5,7,34.42,1,1,1449.24,1378.59,0.71,Leeds,0,0,Normal,Common transition
2025-07-05 16:45:37 ,user1044,transfer,$477.56,Glasgow ,glasgow,Pixel 6,,2025-07-05 16:45:37,477.56,USD,16,5,5,7,5.65,1,1,1507.11,1345.21,-0.77,London,0,0,Normal,Common transition
2025-07-07 17:44:10 ,user1044,deposit,£1083.76,Birmingham ,birmingham,None,,2025-07-07 17:44:10,1083.76,GBP,17,0,7,7,48.98,1,1,1449.24,1348.86,-0.27,Glasgow ,0,0,Normal,Common transition
2025-07-08 15:47:10 ,user1044,debit,€3431.91,Liverpool ,liverpool,Nokia 3310,,2025-07-08 15:47:10,3431.91,EUR,15,1,8,7,22.05,1,1,1391.37,1325.43,1.54,Birmingham ,0,0,Normal,Common transition
2025-07-10 16:12:52,user1044,debit,3800.52,London,london,iPhone 13,,2025-07-10 16:12:52,3800.52,UNKNOWN,16,3,10,7,48.43,1,1,1449.24,1338.47,1.76,Liverpool ,0,0,Normal,Common transition
2025-07-12 02:18:54,user1044,transfer,2839.42,Leeds,leeds,iPhone 13,,2025-07-12 02:18:54,2839.42,UNKNOWN,2,5,12,7,34.1,0,1,1507.11,1366.95,0.97,London,0,0,Normal,Common transition
2025-07-13 08:55:53,user1044,deposit,1258.74,Cardiff,cardiff,None,,2025-07-13 08:55:53,1258.74,UNKNOWN,8,6,13,7,30.62,1,1,1732.14,1348.51,-0.35,Leeds,0,0,Normal,Common transition
2025-07-18 04:19:59 ,user1044,cashout,$4560.83,London ,london,None,,2025-07-18 04:19:59,4560.83,USD,4,4,18,7,115.4,0,1,1507.11,1328.65,2.3,Cardiff,0,0,Normal,Common transition
2025-07-22 02:52:13,user1044,transfer,4397.86,Liverpool,liverpool,None,,2025-07-22 02:52:13,4397.86,UNKNOWN,2,1,22,7,94.54,0,1,1732.14,1396.71,1.91,London ,0,0,Normal,Common transition
2025-07-23 01:37:32,user1044,cashout,2131.05,London,london,Pixel 6,,2025-07-23 01:37:32,2131.05,UNKNOWN,1,2,23,7,22.76,1,1,1957.17,1440.43,0.12,Liverpool,0,0,Normal,Common transition
2025-07-24 08:48:45 ,user1044,refund,$359.44,Manchester ,manchester,iPhone 13,,2025-07-24 08:48:45,359.44,USD,8,3,24,7,31.19,1,1,2044.11,1413.51,-1.19,London,0,0,Normal,Common transition
2025-07-26 08:50:57,user1044,refund,€3373.05,Glasgow,glasgow,Samsung Galaxy S10,,2025-07-26 08:50:57,3373.05,EUR,8,5,26,7,48.04,1,1,1957.17,1427.93,0.99,Manchester ,0,0,Normal,Common transition
2025-07-28 13:13:09,user1044,deposit,2045.63,None,none,Xiaomi Mi 11,,2025-07-28 13:13:09,2045.63,UNKNOWN,13,0,28,7,52.37,1,1,2044.11,1422.16,0.0,Glasgow,0,0,Normal,Common transition
2025-07-28 14:34:27,user1044,purchase,$4181.84,Liverpool,liverpool,Nokia 3310,,2025-07-28 14:34:27,4181.84,USD,14,0,28,7,1.36,1,1,2045.63,1398.37,1.53,None,0,0,Normal,Common transition
2025-06-01 22:31:39,user1045,purchase,€2249.53,Liverpool,liverpool,iPhone 13,,2025-06-01 22:31:39,2249.53,EUR,22,6,1,6,8.97,1,1,2051.9,1588.72,0.12,,0,0,Normal,Common transition
2025-06-02 19:13:06,user1045,withdrawal,4095.44,London,london,Nokia 3310,,2025-06-02 19:13:06,4095.44,UNKNOWN,19,0,2,6,20.69,1,1,2249.53,1588.72,1.16,Liverpool,0,0,Normal,Common transition
2025-06-04 03:46:33,user1045,purchase,1506.44,None,none,Huawei P30,,2025-06-04 03:46:33,1506.44,UNKNOWN,3,2,4,6,32.56,1,1,3172.48,1305.26,-1.28,London,0,0,Normal,Common transition
2025-06-07 07:18:05,user1045,cashout,2679.24,Manchester,manchester,Huawei P30,,2025-06-07 07:18:05,2679.24,UNKNOWN,7,5,7,6,75.53,0,1,2249.53,1333.07,0.32,None,0,0,Normal,Common transition
2025-06-09 02:38:06,user1045,cashout,2273.91,None,none,Samsung Galaxy S10,,2025-06-09 02:38:06,2273.91,UNKNOWN,2,0,9,6,43.33,1,1,2464.39,1088.89,-0.17,Manchester,0,0,Normal,Common transition
2025-06-09 05:18:12 ,user1045,withdrawal,£3411.23,Birmingham ,birmingham,Pixel 6,,2025-06-09 05:18:12,3411.23,GBP,5,0,9,6,2.67,1,1,2273.91,956.56,1.19,None,0,0,Normal,Common transition
2025-06-09 12:05:17,user1045,transfer,€4272.0,Liverpool,liverpool,Pixel 6,,2025-06-09 12:05:17,4272.0,EUR,12,0,9,6,6.78,0,1,2476.57,923.31,1.94,Birmingham ,0,0,Normal,Common transition
2025-06-10 12:19:21,user1045,withdrawal,2218.65,Birmingham,birmingham,Huawei P30,,2025-06-10 12:19:21,2218.65,UNKNOWN,12,1,10,6,24.23,1,1,2679.24,1030.67,-0.45,Liverpool,0,0,Normal,Common transition
2025-06-12 02:10:33 ,user1045,transfer,€72.59,London ,london,Nokia 3310,,2025-06-12 02:10:33,72.59,EUR,2,3,12,6,37.85,1,1,2476.57,986.51,-2.44,Birmingham,0,0,Normal,Common transition
2025-06-12 04:42:14,user1045,purchase,$3407.9,Cardiff,cardiff,None,,2025-06-12 04:42:14,3407.9,USD,4,3,12,6,2.53,1,1,2273.91,1304.4,0.87,London ,0,0,Normal,Common transition
2025-06-12 05:08:19,user1045,deposit,4788.88,Liverpool,liverpool,None,,2025-06-12 05:08:19,4788.88,UNKNOWN,5,3,12,6,0.43,0,1,2476.57,1260.68,1.83,Cardiff,0,0,Normal,Common transition
2025-06-12 12:38:23,user1045,cashout,£2161.08,Glasgow,glasgow,Xiaomi Mi 11,,2025-06-12 12:38:23,2161.08,GBP,12,3,12,6,7.5,1,1,2679.24,1363.28,-0.38,Liverpool,0,0,Normal,Common transition
2025-06-14 22:19:25,user1045,purchase,$368.81,Cardiff,cardiff,None,,2025-06-14 22:19:25,368.81,USD,22,5,14,6,57.68,1,1,2476.57,1313.51,-1.6,Glasgow,0,0,Normal,Common transition
2025-06-15 00:01:47,user1045,deposit,$1225.07,London,london,Xiaomi Mi 11,,2025-06-15 00:01:47,1225.07,USD,0,6,15,6,1.71,1,1,2273.91,1421.93,-0.74,Cardiff,0,0,Normal,Common transition
2025-06-15 17:49:16,user1045,deposit,15,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-06-15 17:49:16,15.0,UNKNOWN,17,6,15,6,17.79,0,1,2261.72,1413.15,-1.59,London,0,0,Normal,Common transition
2025-06-16 11:36:30,user1045,transfer,16,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-06-16 11:36:30,16.0,UNKNOWN,11,0,16,6,17.79,0,0,2249.53,1503.22,-1.49,Leeds,0,0,Normal,Common transition
2025-06-17 08:44:47,user1045,withdrawal,1073.17,Leeds,leeds,Nokia 3310,,2025-06-17 08:44:47,1073.17,UNKNOWN,8,1,17,6,21.14,1,0,2234.09,1561.97,-0.74,Leeds,0,0,Normal,Common transition
2025-06-19 07:37:42 ,user1045,cashout,€4390.29,Glasgow ,glasgow,Samsung Galaxy S10,,2025-06-19 07:37:42,4390.29,EUR,7,3,19,6,46.88,1,1,2218.65,1535.7,1.41,Leeds,0,0,Normal,Common transition
2025-06-19 16:11:58,user1045,refund,2592.78,Glasgow,glasgow,iPhone 13,,2025-06-19 16:11:58,2592.78,UNKNOWN,16,3,19,6,8.57,1,1,2234.09,1584.0,0.23,Glasgow ,0,0,Normal,Common transition
2025-06-19 18:51:47,user1045,debit,£3865.52,Manchester,manchester,Nokia 3310,,2025-06-19 18:51:47,3865.52,GBP,18,3,19,6,2.66,1,1,2249.53,1541.56,1.05,Glasgow,0,0,Normal,Common transition
2025-06-20 10:23:44,user1045,cashout,£4383.93,Liverpool,liverpool,Pixel 6,,2025-06-20 10:23:44,4383.93,GBP,10,4,20,6,15.53,1,1,2261.72,1543.13,1.38,Manchester,0,0,Normal,Common transition
2025-06-20 14:14:54 ,user1045,purchase,£3203.13,Manchester ,manchester,Huawei P30,,2025-06-20 14:14:54,3203.13,GBP,14,4,20,6,3.85,1,1,2273.91,1569.16,0.59,Liverpool,0,0,Normal,Common transition
2025-06-20 23:21:40,user1045,deposit,$2328.23,Glasgow,glasgow,Huawei P30,,2025-06-20 23:21:40,2328.23,USD,23,4,20,6,9.11,0,1,2433.35,1540.15,-0.07,Manchester ,0,0,Normal,Common transition
2025-06-21 01:36:31,user1045,refund,4386.55,Cardiff,cardiff,Pixel 6,,2025-06-21 01:36:31,4386.55,UNKNOWN,1,5,21,6,2.25,1,1,2328.23,1505.01,1.37,Glasgow,0,0,Normal,Common transition
2025-06-22 03:52:23 ,user1045,cashout,€1888.52,Cardiff ,cardiff,Pixel 6,,2025-06-22 03:52:23,1888.52,EUR,3,6,22,6,26.26,0,1,2460.5,1523.52,-0.38,Cardiff,0,0,Normal,Common transition
2025-06-22 18:34:09,user1045,debit,£433.0,London,london,Pixel 6,,2025-06-22 18:34:09,433.0,GBP,18,6,22,6,14.7,0,1,2328.23,1497.14,-1.27,Cardiff ,0,0,Normal,Common transition
2025-06-23 07:48:43,user1045,transfer,$206.52,Glasgow,glasgow,Huawei P30,,2025-06-23 07:48:43,206.52,USD,7,0,23,6,13.24,1,1,2301.07,1522.66,-1.38,London,0,0,Normal,Common transition
2025-06-23 10:01:04,user1045,top-up,3674.62,Cardiff,cardiff,iPhone 13,,2025-06-23 10:01:04,3674.62,UNKNOWN,10,0,23,6,2.21,1,1,2273.91,1553.45,0.9,Glasgow,0,0,Normal,Common transition
2025-06-23 18:20:15,user1045,withdrawal,4082.07,Leeds,leeds,Huawei P30,,2025-06-23 18:20:15,4082.07,UNKNOWN,18,0,23,6,8.32,1,1,2301.07,1544.76,1.15,Cardiff,0,0,Normal,Common transition
2025-06-25 20:12:34,user1045,withdrawal,25,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-06-25 20:12:34,25.0,UNKNOWN,20,2,25,6,49.87,1,0,2328.23,1548.76,-1.49,Leeds,0,0,Normal,Common transition
2025-06-27 22:17:48 ,user1045,refund,£52.17,Leeds ,leeds,Nokia 3310,,2025-06-27 22:17:48,52.17,GBP,22,4,27,6,50.09,1,1,2301.07,1585.31,-1.42,Leeds,0,0,Normal,Common transition
2025-06-28 08:10:50,user1045,cashout,2500.89,London,london,Samsung Galaxy S10,,2025-06-28 08:10:50,2500.89,UNKNOWN,8,5,28,6,9.88,1,1,2273.91,1613.6,0.14,Leeds ,0,0,Normal,Common transition
2025-06-29 19:27:18,user1045,debit,$2245.65,Leeds,leeds,Samsung Galaxy S10,,2025-06-29 19:27:18,2245.65,USD,19,6,29,6,35.27,0,1,2301.07,1587.75,-0.03,London,0,0,Normal,Common transition
2025-07-02 01:42:06,user1045,top-up,1002.12,Manchester,manchester,Samsung Galaxy S10,,2025-07-02 01:42:06,1002.12,UNKNOWN,1,2,2,7,54.25,0,1,2273.91,1562.79,-0.81,Leeds,0,0,Normal,Common transition
2025-07-03 19:39:28 ,user1045,debit,$3673.25,Leeds ,leeds,Xiaomi Mi 11,,2025-07-03 19:39:28,3673.25,USD,19,3,3,7,41.96,1,1,2261.72,1555.08,0.91,Manchester,0,0,Normal,Common transition
