timestamp,user,type,amount,location,location_norm,device,fields_found,dt,amount_value,currency,hour,weekday,day_of_month,month,time_diff_hours,is_new_device,is_new_location,user_amount_median,user_amount_std,amount_z_user,anomaly_score,anomaly_label,anomaly_status,explanation
2025-06-30 16:46:27 ,user1047,purchase,£14.0,Leeds ,leeds,Samsung Galaxy S10,,2025-06-30 16:46:27,14.0,GBP,16,0,30,6,23.15,1,1,2330.0,1799.45,-1.29,0.01,1,anomaly,First time using device; Unseen location
2025-07-07 21:54:21,user1047,cashout,€1232.51,London,london,Xiaomi Mi 11,,2025-07-07 21:54:21,1232.51,EUR,21,0,7,7,4.04,0,1,2027.8,1809.8,-0.44,0.0,1,anomaly,Unseen location
2025-07-11 18:23:56 ,user1047,debit,€3498.11,Cardiff ,cardiff,None,,2025-07-11 18:23:56,3498.11,EUR,18,4,11,7,32.11,1,1,2171.43,1759.41,0.75,0.01,1,anomaly,First time using device; Unseen location
2025-07-16 05:30:17 ,user1047,refund,$2088.92,Manchester ,manchester,Samsung Galaxy S10,,2025-07-16 05:30:17,2088.92,USD,5,2,16,7,14.13,0,1,1549.69,1712.82,0.31,0.0,1,anomaly,Unseen location
2025-07-18 17:17:21 ,user1047,refund,£585.56,Leeds ,leeds,Samsung Galaxy S10,,2025-07-18 17:17:21,585.56,GBP,17,4,18,7,20.53,1,1,1401.52,1697.93,-0.48,0.01,1,anomaly,First time using device; Unseen location
2025-07-18 21:37:28 ,user1047,debit,£638.96,Cardiff ,cardiff,iPhone 13,,2025-07-18 21:37:28,638.96,GBP,21,4,18,7,4.34,1,1,1317.02,1691.2,-0.4,0.0,1,anomaly,First time using device; Unseen location
2025-07-19 22:30:11 ,user1047,refund,£3550.32,Leeds ,leeds,Samsung Galaxy S10,,2025-07-19 22:30:11,3550.32,GBP,22,5,19,7,1.27,1,1,1213.01,1686.32,1.39,0.0,1,anomaly,First time using device; Unseen location
2025-07-27 01:02:43 ,user1047,deposit,$4041.86,Cardiff ,cardiff,None,,2025-07-27 01:02:43,4041.86,USD,1,6,27,7,11.44,1,1,1076.72,1643.3,1.8,0.0,1,anomaly,First time using device; Unseen location
2025-07-30 06:55:20 ,user1047,top-up,$536.59,Cardiff ,cardiff,Pixel 6,,2025-07-30 06:55:20,536.59,USD,6,2,30,7,67.95,1,1,1143.05,1643.52,-0.37,0.02,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-02 15:55:17,user1048,refund,3371.82,None,none,Nokia 3310,,2025-06-02 15:55:17,3371.82,UNKNOWN,15,0,2,6,7.46,1,1,2717.54,200.65,3.26,0.01,1,anomaly,Amount far above user average; First time using device; Unseen location
2025-06-02 16:35:29 ,user1048,top-up,$3018.65,Glasgow ,glasgow,iPhone 13,,2025-06-02 16:35:29,3018.65,USD,16,0,2,6,0.67,1,1,2859.42,403.51,0.39,0.0,1,anomaly,First time using device; Unseen location
2025-06-03 05:04:14,user1048,transfer,29.62,Manchester,manchester,Nokia 3310,,2025-06-03 05:04:14,29.62,UNKNOWN,5,1,3,6,12.48,1,1,2939.04,332.07,-8.76,0.01,1,anomaly,First time using device; Unseen location
2025-06-04 08:19:09,user1048,withdrawal,€4706.96,Manchester,manchester,None,,2025-06-04 08:19:09,4706.96,EUR,8,2,4,6,10.88,1,1,2859.42,1661.11,1.11,0.0,1,anomaly,First time using device; Unseen location
2025-06-11 05:38:55 ,user1048,debit,$3749.77,London ,london,Nokia 3310,,2025-06-11 05:38:55,3749.77,USD,5,2,11,6,10.58,1,1,2856.04,1656.58,0.54,0.0,1,anomaly,First time using device; Unseen location
2025-06-14 08:41:45 ,user1048,top-up,€916.01,Cardiff ,cardiff,Samsung Galaxy S10,,2025-06-14 08:41:45,916.01,EUR,8,5,14,6,0.63,1,1,2715.85,1543.67,-1.17,0.01,1,anomaly,First time using device; Unseen location
2025-06-18 07:57:02,user1048,cashout,£1960.15,Glasgow,glasgow,Pixel 6,,2025-06-18 07:57:02,1960.15,GBP,7,2,18,6,33.72,1,1,2608.84,1477.23,-0.44,0.01,1,anomaly,First time using device; Unseen location
2025-06-24 05:00:11 ,user1048,refund,$4548.75,None ,none,Samsung Galaxy S10,,2025-06-24 05:00:11,4548.75,USD,5,1,24,6,0.54,1,1,2240.2,1456.7,1.58,0.0,1,anomaly,First time using device; Unseen location
2025-06-26 05:44:43 ,user1048,cashout,£3366.83,Leeds ,leeds,iPhone 13,,2025-06-26 05:44:43,3366.83,GBP,5,3,26,6,16.65,1,1,2400.9,1463.06,0.66,0.0,1,anomaly,First time using device; Unseen location
2025-06-28 10:31:40,user1048,purchase,$1573.05,Birmingham,birmingham,Samsung Galaxy S10,,2025-06-28 10:31:40,1573.05,USD,10,5,28,6,0.45,0,1,2214.06,1437.53,-0.45,0.01,1,anomaly,Unseen location
2025-06-29 13:09:00,user1048,debit,$35.83,London,london,Pixel 6,,2025-06-29 13:09:00,35.83,USD,13,6,29,6,18.62,1,1,2219.34,1416.61,-1.54,0.01,1,anomaly,First time using device; Unseen location
2025-07-02 23:13:46,user1048,debit,£4716.83,Cardiff,cardiff,iPhone 13,,2025-07-02 23:13:46,4716.83,GBP,23,2,2,7,4.25,1,1,2219.34,1434.56,1.74,0.0,1,anomaly,First time using device; Unseen location
2025-07-09 15:39:09 ,user1048,cashout,$3002.58,London ,london,Pixel 6,,2025-07-09 15:39:09,3002.58,USD,15,2,9,7,3.41,1,1,2228.67,1442.01,0.54,0.0,1,anomaly,First time using device; Unseen location
2025-07-12 12:59:32,user1048,deposit,216.01,Birmingham,birmingham,Pixel 6,,2025-07-12 12:59:32,216.01,UNKNOWN,12,5,12,7,12.3,1,1,2397.49,1433.25,-1.52,0.01,1,anomaly,First time using device; Unseen location
2025-07-18 05:49:34 ,user1048,purchase,€3290.46,Birmingham ,birmingham,Huawei P30,,2025-07-18 05:49:34,3290.46,EUR,5,4,18,7,38.12,1,1,2219.34,1455.95,0.74,0.0,1,anomaly,First time using device; Unseen location
2025-07-18 11:55:04 ,user1048,purchase,$2433.11,Leeds ,leeds,None,,2025-07-18 11:55:04,2433.11,USD,11,4,18,7,6.09,1,1,2228.67,1454.12,0.14,0.0,1,anomaly,First time using device; Unseen location
2025-07-18 22:20:50 ,user1048,debit,€3050.91,Liverpool ,liverpool,Samsung Galaxy S10,,2025-07-18 22:20:50,3050.91,EUR,22,4,18,7,0.59,1,0,2228.67,1443.81,0.57,0.01,1,anomaly,First time using device
2025-07-21 18:23:42,user1048,deposit,$4737.33,Birmingham,birmingham,Nokia 3310,,2025-07-21 18:23:42,4737.33,USD,18,0,21,7,7.33,1,1,2249.54,1454.39,1.71,0.01,1,anomaly,First time using device; Unseen location
2025-07-25 20:59:44,user1048,withdrawal,€179.78,Manchester,manchester,None,,2025-07-25 20:59:44,179.78,EUR,20,4,25,7,1.11,0,1,2238.0,1447.43,-1.42,0.0,1,anomaly,Unseen location
2025-07-27 04:05:53,user1048,cashout,£4773.06,Glasgow,glasgow,Pixel 6,,2025-07-27 04:05:53,4773.06,GBP,4,6,27,7,7.32,1,1,2238.0,1449.84,1.75,0.0,1,anomaly,First time using device; Unseen location
2025-07-28 10:49:33 ,user1048,deposit,$300.56,None ,none,Huawei P30,,2025-07-28 10:49:33,300.56,USD,10,0,28,7,0.69,1,1,2329.28,1468.56,-1.38,0.0,1,anomaly,First time using device; Unseen location
2025-06-04 17:51:24,user1049,deposit,250.46,Glasgow,glasgow,Samsung Galaxy S10,,2025-06-04 17:51:24,250.46,UNKNOWN,17,2,4,6,52.54,1,1,3364.85,1588.72,-1.96,0.01,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-06 22:24:52,user1049,debit,599.55,Glasgow,glasgow,iPhone 13,,2025-06-06 22:24:52,599.55,UNKNOWN,22,4,6,6,52.56,1,0,1807.66,2202.21,-0.55,0.01,1,anomaly,First time using device; Unusual time gap since last txn
2025-06-07 03:17:09 ,user1049,purchase,€4483.77,Liverpool ,liverpool,None,,2025-06-07 03:17:09,4483.77,EUR,3,5,7,6,4.87,1,1,599.55,1706.27,2.28,0.01,1,anomaly,First time using device; Unseen location
2025-06-09 12:24:41 ,user1049,transfer,$4799.26,Birmingham ,birmingham,Nokia 3310,,2025-06-09 12:24:41,4799.26,USD,12,0,9,6,57.13,1,1,1982.2,2076.22,1.36,0.02,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-14 23:16:16 ,user1049,refund,$3862.36,London ,london,None,,2025-06-14 23:16:16,3862.36,USD,23,5,14,6,58.09,1,1,1865.12,1885.71,1.06,0.0,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-15 18:52:23,user1049,cashout,$4322.03,Birmingham,birmingham,Xiaomi Mi 11,,2025-06-15 18:52:23,4322.03,USD,18,6,15,6,19.6,1,1,2185.3,1853.46,1.15,0.01,1,anomaly,First time using device; Unseen location
2025-06-17 12:42:11 ,user1049,transfer,$2825.0,None ,none,Nokia 3310,,2025-06-17 12:42:11,2825.0,USD,12,1,17,6,41.83,1,1,2775.08,1855.96,0.03,0.01,1,anomaly,First time using device; Unseen location
2025-06-23 20:40:58,user1049,top-up,£3562.7,None,none,Nokia 3310,,2025-06-23 20:40:58,3562.7,GBP,20,0,23,6,86.54,1,1,2825.0,1635.38,0.45,0.02,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-25 18:27:29 ,user1049,deposit,$4782.96,Glasgow ,glasgow,Nokia 3310,,2025-06-25 18:27:29,4782.96,USD,18,2,25,6,33.66,1,1,2825.0,1536.94,1.27,0.0,1,anomaly,First time using device; Unseen location
2025-06-27 19:39:04,user1049,transfer,4814.47,Manchester,manchester,iPhone 13,,2025-06-27 19:39:04,4814.47,UNKNOWN,19,4,27,6,49.19,1,1,3094.92,1578.02,1.09,0.01,1,anomaly,First time using device; Unseen location
2025-06-29 05:06:00,user1049,debit,4767.53,Cardiff,cardiff,Samsung Galaxy S10,,2025-06-29 05:06:00,4767.53,UNKNOWN,5,6,29,6,4.68,1,1,3094.92,1698.27,0.98,0.0,1,anomaly,First time using device; Unseen location
2025-07-01 18:21:16,user1049,cashout,1480.6,London,london,Pixel 6,,2025-07-01 18:21:16,1480.6,UNKNOWN,18,1,1,7,61.25,1,1,3364.85,1714.74,-1.1,0.01,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-06 18:36:39,user1049,purchase,4554.52,London,london,Pixel 6,,2025-07-06 18:36:39,4554.52,UNKNOWN,18,6,6,7,76.85,1,1,2825.0,1729.69,1.0,0.01,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-13 12:19:21 ,user1049,top-up,£2191.1,None ,none,None,,2025-07-13 12:19:21,2191.1,GBP,12,6,13,7,85.44,1,1,2860.06,1701.79,-0.39,0.02,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-14 04:38:21,user1049,debit,$2175.01,Cardiff,cardiff,iPhone 13,,2025-07-14 04:38:21,2175.01,USD,4,0,14,7,16.32,1,1,2825.0,1674.69,-0.39,0.01,1,anomaly,First time using device; Unseen location
2025-07-16 14:38:28 ,user1049,transfer,£4596.78,Cardiff ,cardiff,iPhone 13,,2025-07-16 14:38:28,4596.78,GBP,14,2,16,7,35.08,1,1,2825.0,1644.98,1.08,0.02,1,anomaly,First time using device; Unseen location
2025-07-19 22:07:27 ,user1049,cashout,$2070.79,Birmingham ,birmingham,None,,2025-07-19 22:07:27,2070.79,USD,22,5,19,7,79.48,1,1,2860.06,1655.39,-0.48,0.02,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-22 06:24:30 ,user1049,withdrawal,$3855.72,Leeds ,leeds,Huawei P30,,2025-07-22 06:24:30,3855.72,USD,6,1,22,7,45.44,1,1,2669.13,1638.41,0.72,0.01,1,anomaly,First time using device; Unseen location
2025-07-22 20:42:22 ,user1049,debit,£143.42,London ,london,Pixel 6,,2025-07-22 20:42:22,143.42,GBP,20,1,22,7,14.3,1,1,2825.0,1628.65,-1.65,0.01,1,anomaly,First time using device; Unseen location
2025-07-25 17:30:55 ,user1049,refund,€419.26,Birmingham ,birmingham,Samsung Galaxy S10,,2025-07-25 17:30:55,419.26,EUR,17,4,25,7,66.47,1,1,2513.26,1684.59,-1.24,0.02,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-30 18:40:38,user1049,purchase,274.81,London,london,Samsung Galaxy S10,,2025-07-30 18:40:38,274.81,UNKNOWN,18,2,30,7,65.01,1,1,2413.68,1726.19,-1.24,0.01,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-02 01:45:27,user1050,transfer,$3398.02,Birmingham,birmingham,Samsung Galaxy S10,,2025-06-02 01:45:27,3398.02,USD,1,0,2,6,7.15,1,1,20.56,1588.72,2.13,0.03,1,anomaly,First time using device; Unseen location
2025-06-02 12:57:09,user1050,cashout,$3679.71,Liverpool,liverpool,Huawei P30,,2025-06-02 12:57:09,3679.71,USD,12,0,2,6,11.2,1,1,1709.29,2388.22,0.83,0.0,1,anomaly,First time using device; Unseen location
2025-06-02 13:14:07,user1050,refund,£2090.05,Glasgow,glasgow,Samsung Galaxy S10,,2025-06-02 13:14:07,2090.05,GBP,13,0,2,6,0.28,1,1,3398.02,2036.17,-0.64,0.01,1,anomaly,First time using device; Unseen location
2025-06-08 00:32:36,user1050,debit,688.43,Glasgow,glasgow,iPhone 13,,2025-06-08 00:32:36,688.43,UNKNOWN,0,6,8,6,88.05,1,1,2744.04,1761.84,-1.17,0.02,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-13 12:17:50,user1050,debit,1836.15,Birmingham,birmingham,Huawei P30,,2025-06-13 12:17:50,1836.15,UNKNOWN,12,4,13,6,91.27,1,1,2228.91,1581.83,-0.25,0.02,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-20 16:46:49,user1050,refund,72.35,Liverpool,liverpool,Pixel 6,,2025-06-20 16:46:49,72.35,UNKNOWN,16,4,20,6,132.53,1,1,2228.91,1432.09,-1.51,0.02,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-27 19:02:15 ,user1050,transfer,£414.27,Glasgow ,glasgow,Huawei P30,,2025-06-27 19:02:15,414.27,GBP,19,4,27,6,150.29,1,1,1836.15,1398.34,-1.02,0.03,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-29 23:04:33,user1050,debit,£3783.2,Cardiff,cardiff,Samsung Galaxy S10,,2025-06-29 23:04:33,3783.2,GBP,23,6,29,6,52.04,1,1,1719.9,1392.38,1.48,0.01,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-07 15:32:35 ,user1050,transfer,€182.6,Cardiff ,cardiff,Huawei P30,,2025-07-07 15:32:35,182.6,EUR,15,0,7,7,41.41,1,1,1836.15,1439.95,-1.15,0.02,1,anomaly,First time using device; Unseen location
2025-07-12 13:43:15 ,user1050,debit,£3973.15,Glasgow ,glasgow,None,,2025-07-12 13:43:15,3973.15,GBP,13,5,12,7,59.52,1,1,1754.12,1439.4,1.54,0.0,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-15 08:10:30 ,user1050,debit,$4745.77,London ,london,Huawei P30,,2025-07-15 08:10:30,4745.77,USD,8,1,15,7,45.07,1,1,1836.15,1491.74,1.95,0.01,1,anomaly,First time using device; Unseen location
2025-07-27 03:22:50,user1050,transfer,€3942.66,London,london,iPhone 13,,2025-07-27 03:22:50,3942.66,EUR,3,6,27,7,17.46,1,1,1804.9,1586.36,1.35,0.0,1,anomaly,First time using device; Unseen location
2025-07-28 14:34:34 ,user1050,transfer,€4921.99,Cardiff ,cardiff,Xiaomi Mi 11,,2025-07-28 14:34:34,4921.99,EUR,14,0,28,7,35.2,1,1,1836.15,1599.09,1.93,0.01,1,anomaly,First time using device; Unseen location
2025-06-03 22:15:45,user1051,deposit,2504.91,Birmingham,birmingham,Samsung Galaxy S10,,2025-06-03 22:15:45,2504.91,UNKNOWN,22,1,3,6,47.91,1,1,1.0,1588.72,1.58,0.02,1,anomaly,First time using device; Unseen location
2025-06-11 12:15:44,user1051,debit,€1247.85,Birmingham,birmingham,Huawei P30,,2025-06-11 12:15:44,1247.85,EUR,12,2,11,6,20.28,1,1,1829.1,1779.06,-0.33,0.0,1,anomaly,First time using device; Unseen location
2025-06-11 22:17:24,user1051,refund,€4126.73,Manchester,manchester,Samsung Galaxy S10,,2025-06-11 22:17:24,4126.73,EUR,22,2,11,6,9.77,1,1,1605.24,1695.95,1.49,0.0,1,anomaly,First time using device; Unseen location
2025-06-19 05:39:53 ,user1051,top-up,£4959.06,Cardiff ,cardiff,Samsung Galaxy S10,,2025-06-19 05:39:53,4959.06,GBP,5,3,19,6,6.83,1,1,2060.64,1447.07,2.0,0.0,1,anomaly,First time using device; Unseen location
2025-06-24 11:49:25,user1051,deposit,$948.08,Birmingham,birmingham,Samsung Galaxy S10,,2025-06-24 11:49:25,948.08,USD,11,1,24,6,2.73,1,1,2266.56,1587.51,-0.83,0.0,1,anomaly,First time using device; Unseen location
2025-06-29 17:08:44,user1051,cashout,$556.82,Glasgow,glasgow,Huawei P30,,2025-06-29 17:08:44,556.82,USD,17,6,29,6,4.35,1,1,2060.64,1567.37,-0.96,0.0,1,anomaly,First time using device; Unseen location
2025-07-15 15:09:18 ,user1051,transfer,€2202.7,Liverpool ,liverpool,Huawei P30,,2025-07-15 15:09:18,2202.7,EUR,15,1,15,7,51.26,0,1,1911.66,1638.52,0.18,0.01,1,anomaly,Unseen location; Unusual time gap since last txn
2025-07-19 00:49:59 ,user1051,top-up,$1299.59,Cardiff ,cardiff,Huawei P30,,2025-07-19 00:49:59,1299.59,USD,0,5,19,7,76.43,1,1,2110.17,1612.73,-0.5,0.01,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-28 12:57:51,user1051,cashout,€268.51,Glasgow,glasgow,iPhone 13,,2025-07-28 12:57:51,268.51,EUR,12,0,28,7,25.32,1,1,2118.61,1602.79,-1.15,0.01,1,anomaly,First time using device; Unseen location
2025-07-31 09:32:00,user1051,purchase,€4920.55,None,none,Pixel 6,,2025-07-31 09:32:00,4920.55,EUR,9,3,31,7,57.28,1,1,2118.61,1609.57,1.74,0.01,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-13 06:04:41,user1053,withdrawal,4911.22,London,london,Xiaomi Mi 11,,2025-06-13 06:04:41,4911.22,UNKNOWN,6,4,13,6,79.19,1,1,2862.24,1588.72,1.29,0.0,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-15 01:10:29,user1053,cashout,$133.32,Glasgow,glasgow,None,,2025-06-15 01:10:29,133.32,USD,1,6,15,6,43.1,1,1,3886.73,1448.85,-2.59,0.03,1,anomaly,First time using device; Unseen location
2025-06-15 14:59:19,user1053,cashout,€241.28,Manchester,manchester,None,,2025-06-15 14:59:19,241.28,EUR,14,6,15,6,13.81,0,1,2862.24,2397.0,-1.09,0.02,1,anomaly,Unseen location
2025-06-15 15:00:45 ,user1053,refund,€1469.53,Liverpool ,liverpool,Samsung Galaxy S10,,2025-06-15 15:00:45,1469.53,EUR,15,6,15,6,0.02,1,1,1551.76,2294.25,-0.04,0.01,1,anomaly,First time using device; Unseen location
2025-06-18 16:09:40 ,user1053,transfer,$4964.24,Liverpool ,liverpool,Pixel 6,,2025-06-18 16:09:40,4964.24,USD,16,2,18,6,40.87,1,1,1596.95,1685.93,2.0,0.01,1,anomaly,First time using device; Unseen location
2025-06-22 01:35:49 ,user1053,deposit,€3379.38,None ,none,None,,2025-06-22 01:35:49,3379.38,EUR,1,6,22,6,81.44,1,1,2229.59,1876.75,0.61,0.02,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-26 20:50:49 ,user1053,withdrawal,$469.66,London ,london,Samsung Galaxy S10,,2025-06-26 20:50:49,469.66,USD,20,3,26,6,31.54,1,1,1596.95,1734.77,-0.65,0.0,1,anomaly,First time using device; Unseen location
2025-07-04 22:29:31 ,user1053,transfer,$2085.86,Liverpool ,liverpool,Huawei P30,,2025-07-04 22:29:31,2085.86,USD,22,4,4,7,124.78,1,1,1469.53,1721.55,0.36,0.04,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-07 19:37:39 ,user1053,debit,$3703.47,Birmingham ,birmingham,Xiaomi Mi 11,,2025-07-07 19:37:39,3703.47,USD,19,0,7,7,33.16,1,1,1533.24,1587.88,1.37,0.0,1,anomaly,First time using device; Unseen location
2025-07-15 01:28:42,user1053,withdrawal,$722.13,Birmingham,birmingham,Nokia 3310,,2025-07-15 01:28:42,722.13,USD,1,1,15,7,18.69,1,1,1582.86,1536.65,-0.56,0.01,1,anomaly,First time using device; Unseen location
2025-06-02 09:45:10,user1054,purchase,€1138.7,None,none,Xiaomi Mi 11,,2025-06-02 09:45:10,1138.7,EUR,9,0,2,6,1.54,0,1,455.06,640.72,1.07,0.0,1,anomaly,Unseen location
2025-06-02 14:17:38,user1054,transfer,£3920.51,Liverpool,liverpool,Huawei P30,,2025-06-02 14:17:38,3920.51,GBP,14,0,2,6,4.54,1,1,908.11,600.87,5.01,0.01,1,anomaly,Amount far above user average; First time using device; Unseen location
2025-06-04 01:48:21 ,user1054,purchase,$100.62,London ,london,Huawei P30,,2025-06-04 01:48:21,100.62,USD,1,2,4,6,9.81,0,1,1023.4,1698.95,-0.54,0.0,1,anomaly,Unseen location
2025-06-05 11:51:28,user1054,withdrawal,€4850.78,Birmingham,birmingham,Pixel 6,,2025-06-05 11:51:28,4850.78,EUR,11,3,5,6,2.04,1,1,908.11,1715.29,2.3,0.02,1,anomaly,First time using device; Unseen location
2025-06-05 16:53:38,user1054,debit,$2290.46,Cardiff,cardiff,Pixel 6,,2025-06-05 16:53:38,2290.46,USD,16,3,5,6,5.04,0,1,1023.4,1896.63,0.67,0.01,1,anomaly,Unseen location
2025-06-07 11:46:39,user1054,cashout,64.76,Birmingham,birmingham,Samsung Galaxy S10,,2025-06-07 11:46:39,64.76,UNKNOWN,11,5,7,6,0.5,1,1,1157.09,1747.92,-0.62,0.0,1,anomaly,First time using device; Unseen location
2025-06-08 01:24:52 ,user1054,withdrawal,€2466.27,Birmingham ,birmingham,None,,2025-06-08 01:24:52,2466.27,EUR,1,6,8,6,13.64,1,1,1138.7,1746.13,0.76,0.01,1,anomaly,First time using device; Unseen location
2025-06-10 00:21:43,user1054,debit,£783.81,Manchester,manchester,Pixel 6,,2025-06-10 00:21:43,783.81,GBP,0,1,10,6,3.54,1,1,908.11,1692.61,-0.07,0.01,1,anomaly,First time using device; Unseen location
2025-06-11 21:01:40 ,user1054,cashout,$702.38,Liverpool ,liverpool,Nokia 3310,,2025-06-11 21:01:40,702.38,USD,21,2,11,6,12.59,1,1,908.11,1665.6,-0.12,0.01,1,anomaly,First time using device; Unseen location
2025-06-16 08:18:34 ,user1054,deposit,£4865.28,Liverpool ,liverpool,iPhone 13,,2025-06-16 08:18:34,4865.28,GBP,8,0,16,6,41.16,1,1,983.71,1625.73,2.39,0.01,1,anomaly,First time using device; Unseen location
2025-06-20 00:55:26 ,user1054,top-up,$2273.26,None ,none,None,,2025-06-20 00:55:26,2273.26,USD,0,4,20,6,14.31,1,1,1162.39,1684.88,0.66,0.0,1,anomaly,First time using device; Unseen location
2025-06-20 06:14:17,user1054,cashout,£3940.36,Manchester,manchester,Nokia 3310,,2025-06-20 06:14:17,3940.36,GBP,6,4,20,6,5.31,1,1,1168.94,1667.11,1.66,0.0,1,anomaly,First time using device; Unseen location
2025-06-24 07:57:49,user1054,top-up,$4758.54,Birmingham,birmingham,None,,2025-06-24 07:57:49,4758.54,USD,7,1,24,6,8.13,1,1,1549.55,1588.83,2.02,0.0,1,anomaly,First time using device; Unseen location
2025-06-26 00:47:01,user1054,cashout,$4472.88,Liverpool,liverpool,Pixel 6,,2025-06-26 00:47:01,4472.88,USD,0,3,26,6,40.82,1,1,1581.62,1619.52,1.79,0.01,1,anomaly,First time using device; Unseen location
2025-06-26 22:55:25,user1054,purchase,$654.45,Birmingham,birmingham,Pixel 6,,2025-06-26 22:55:25,654.45,USD,22,3,26,6,11.48,1,1,1613.68,1657.97,-0.58,0.0,1,anomaly,First time using device; Unseen location
2025-06-29 07:14:35 ,user1054,transfer,$4604.17,Cardiff ,cardiff,Nokia 3310,,2025-06-29 07:14:35,4604.17,USD,7,6,29,6,6.43,1,1,1700.18,1660.03,1.75,0.0,1,anomaly,First time using device; Unseen location
2025-07-05 04:38:22,user1054,cashout,$4291.62,London,london,Xiaomi Mi 11,,2025-07-05 04:38:22,4291.62,USD,4,5,5,7,1.03,1,1,1683.41,1634.18,1.6,0.0,1,anomaly,First time using device; Unseen location
2025-07-06 08:42:50 ,user1054,refund,£2438.08,None ,none,Samsung Galaxy S10,,2025-07-06 08:42:50,2438.08,GBP,8,6,6,7,28.07,1,1,1700.18,1643.08,0.45,0.0,1,anomaly,First time using device; Unseen location
2025-07-13 23:28:54,user1054,withdrawal,$3910.13,Manchester,manchester,None,,2025-07-13 23:28:54,3910.13,USD,23,6,13,7,11.48,1,1,2012.85,1627.85,1.17,0.0,1,anomaly,First time using device; Unseen location
2025-07-16 14:57:55 ,user1054,cashout,€4818.81,London ,london,Pixel 6,,2025-07-16 14:57:55,4818.81,EUR,14,2,16,7,2.4,1,1,2086.49,1640.3,1.67,0.01,1,anomaly,First time using device; Unseen location
2025-07-16 18:15:53,user1054,purchase,£34.32,Birmingham,birmingham,Samsung Galaxy S10,,2025-07-16 18:15:53,34.32,GBP,18,2,16,7,3.3,1,1,2150.49,1653.94,-1.28,0.01,1,anomaly,First time using device; Unseen location
2025-07-19 17:27:06 ,user1054,deposit,$4498.27,Liverpool ,liverpool,Samsung Galaxy S10,,2025-07-19 17:27:06,4498.27,USD,17,5,19,7,15.42,1,1,2086.49,1686.51,1.43,0.0,1,anomaly,First time using device; Unseen location
2025-07-21 11:28:08 ,user1054,cashout,£558.05,None ,none,iPhone 13,,2025-07-21 11:28:08,558.05,GBP,11,0,21,7,9.58,1,1,2049.67,1682.49,-0.89,0.01,1,anomaly,First time using device; Unseen location
2025-07-29 04:41:15 ,user1054,purchase,£1618.44,Cardiff ,cardiff,None,,2025-07-29 04:41:15,1618.44,GBP,4,1,29,7,23.88,1,1,1822.42,1650.41,-0.12,0.0,1,anomaly,First time using device; Unseen location
2025-07-29 06:04:51,user1054,top-up,3664.71,Birmingham,birmingham,Nokia 3310,,2025-07-29 06:04:51,3664.71,UNKNOWN,6,1,29,7,1.39,1,1,1773.3,1644.65,1.15,0.0,1,anomaly,First time using device; Unseen location
2025-06-12 06:40:24 ,user1055,cashout,£3546.76,Glasgow ,glasgow,Pixel 6,,2025-06-12 06:40:24,3546.76,GBP,6,3,12,6,80.78,1,1,2087.74,1369.7,1.07,0.01,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-18 05:05:45 ,user1055,top-up,£3174.53,Leeds ,leeds,Xiaomi Mi 11,,2025-06-18 05:05:45,3174.53,GBP,5,2,18,6,130.45,0,1,2087.74,1480.44,0.73,0.02,1,anomaly,Unseen location; Unusual time gap since last txn
2025-06-19 18:32:38 ,user1055,debit,€4580.01,Liverpool ,liverpool,Xiaomi Mi 11,,2025-06-19 18:32:38,4580.01,EUR,18,3,19,6,23.43,0,1,2718.68,1441.37,1.29,0.01,1,anomaly,Unseen location
2025-06-24 19:06:01,user1055,withdrawal,€4632.4,Cardiff,cardiff,Huawei P30,,2025-06-24 19:06:01,4632.4,EUR,19,1,24,6,47.01,1,1,2403.21,1520.13,1.47,0.01,1,anomaly,First time using device; Unseen location
