timestamp,user,type,amount,location,location_norm,device,fields_found,amount_value,anomaly_score,anomaly_label,anomaly_status,explanation
2025-06-22 09:53:56,user1046,deposit,£387.55,None,none,iPhone 13,,387.55,0.57,0,Normal,Normal pattern
2025-06-21 11:08:20,user1072,purchase,2914.54,Leeds,leeds,Samsung Galaxy S10,,2914.54,0.64,0,Normal,Normal pattern
2025-06-09 21:16:44,user1087,deposit,€2586.14,Glasgow,glasgow,Pixel 6,,2586.14,0.77,0,Normal,Normal pattern
2025-06-02 05:23:02,user1043,refund,3266.02,None,none,Samsung Galaxy S10,,3266.02,0.55,0,Normal,Normal pattern
2025-06-21 11:09:07,user1092,debit,$2400.6,Cardiff,cardiff,Samsung Galaxy S10,,2400.6,0.49,0,Normal,Normal pattern
2025-06-26 21:58:59,user1019,cashout,£1810.15,Birmingham,birmingham,Xiaomi Mi 11,,1810.15,0.55,0,Normal,Normal pattern
2025-07-04 21:31:22 ,user1068,withdrawal,€4174.75,London ,london,Nokia 3310,,4174.75,0.96,0,Normal,Normal pattern
2025-07-14 12:42:33,user1008,withdrawal,3203.9,Cardiff,cardiff,Xiaomi Mi 11,,3203.9,0.74,0,Normal,Normal pattern
2025-06-19 12:23:16,user1069,withdrawal,€3605.25,Cardiff,cardiff,iPhone 13,,3605.25,0.6,0,Normal,Normal pattern
2025-06-02 08:40:52,user1087,top-up,$2415.16,Leeds,leeds,Samsung Galaxy S10,,2415.16,0.67,0,Normal,Normal pattern
2025-07-11 02:41:37,user1019,cashout,1910.33,Liverpool,liverpool,Samsung Galaxy S10,,1910.33,0.56,0,Normal,Normal pattern
2025-07-16 13:19:23 ,user1073,transfer,£4614.29,Leeds ,leeds,Nokia 3310,,4614.29,1.07,0,Normal,Normal pattern
2025-06-20 20:25:28,user1011,deposit,3589.44,London,london,iPhone 13,,3589.44,0.62,0,Normal,Normal pattern
2025-06-14 19:50:26,user1011,transfer,1980.61,Cardiff,cardiff,Xiaomi Mi 11,,1980.61,0.54,0,Normal,Normal pattern
2025-07-21 18:00:12,user1087,withdrawal,€4394.13,Manchester,manchester,None,,4394.13,0.42,0,Normal,Normal pattern
2025-07-17 21:06:13,user1057,purchase,$1087.92,Cardiff,cardiff,Xiaomi Mi 11,,1087.92,0.73,0,Normal,Normal pattern
2025-07-10 17:20:30,user1035,transfer,2876.47,Glasgow,glasgow,Nokia 3310,,2876.47,0.59,0,Normal,Normal pattern
2025-06-12 21:04:53,user1064,top-up,12,nan,,nan,"['timestamp', 'user', 'type', 'amount']",12.0,0.1,0,Normal,Normal pattern
2025-06-25 06:55:58 ,user1019,cashout,£3845.97,Cardiff ,cardiff,Xiaomi Mi 11,,3845.97,0.91,0,Normal,Normal pattern
2025-07-13 18:04:47 ,user1081,top-up,€53.98,Glasgow ,glasgow,Samsung Galaxy S10,,53.98,1.06,0,Normal,Normal pattern
2025-07-07 04:14:15,user1096,withdrawal,€3516.15,London,london,Xiaomi Mi 11,,3516.15,0.76,0,Normal,Normal pattern
2025-07-04 19:54:02,user1034,cashout,04,nan,,nan,"['timestamp', 'user', 'type', 'amount']",4.0,0.07,0,Normal,Normal pattern
2025-06-11 12:15:44,user1051,debit,€1247.85,Birmingham,birmingham,Huawei P30,,1247.85,0.64,0,Normal,Normal pattern
2025-06-17 02:50:31 ,user1087,withdrawal,$3572.28,Liverpool ,liverpool,Pixel 6,,3572.28,0.85,0,Normal,Normal pattern
2025-06-28 08:58:56 ,user1028,cashout,€3096.6,Liverpool ,liverpool,Pixel 6,,3096.6,0.88,0,Normal,Normal pattern
2025-06-27 10:09:31 ,user1013,cashout,$2214.93,Cardiff ,cardiff,None,,2214.93,0.92,0,Normal,Normal pattern
2025-06-27 10:48:44 ,user1076,purchase,£1529.58,Leeds ,leeds,None,,1529.58,0.81,0,Normal,Normal pattern
2025-06-19 14:44:17,user1005,top-up,4268.5,Liverpool,liverpool,Nokia 3310,,4268.5,0.79,0,Normal,Normal pattern
2025-06-08 02:17:10 ,user1097,debit,£2790.12,Birmingham ,birmingham,Xiaomi Mi 11,,2790.12,1.07,0,Normal,Normal pattern
2025-06-29 23:59:39 ,user1080,deposit,£4459.79,London ,london,Xiaomi Mi 11,,4459.79,0.98,0,Normal,Normal pattern
2025-07-10 13:39:43,user1005,top-up,10,nan,,nan,"['timestamp', 'user', 'type', 'amount']",10.0,0.1,0,Normal,Normal pattern
2025-06-19 14:20:21,user1043,withdrawal,$1209.4,London,london,Huawei P30,,1209.4,0.59,0,Normal,Normal pattern
2025-07-14 10:43:18 ,user1034,withdrawal,£628.44,Birmingham ,birmingham,iPhone 13,,628.44,0.96,0,Normal,Normal pattern
2025-06-08 07:38:15,user1011,refund,08,nan,,nan,"['timestamp', 'user', 'type', 'amount']",8.0,0.08,0,Normal,Normal pattern
2025-06-20 13:22:43,user1089,refund,$4731.57,Cardiff,cardiff,iPhone 13,,4731.57,0.51,0,Normal,Normal pattern
2025-06-04 02:10:55,user1080,transfer,1857.31,Manchester,manchester,Samsung Galaxy S10,,1857.31,0.48,0,Normal,Normal pattern
2025-06-04 08:19:09,user1048,withdrawal,€4706.96,Manchester,manchester,None,,4706.96,0.42,0,Normal,Normal pattern
2025-06-30 19:11:16,user1080,top-up,$4517.19,Glasgow,glasgow,Pixel 6,,4517.19,0.48,0,Normal,Normal pattern
2025-07-02 19:15:25,user1008,refund,4658.07,None,none,iPhone 13,,4658.07,0.61,0,Normal,Normal pattern
2025-06-27 00:03:25,user1055,debit,$4291.75,Birmingham,birmingham,Xiaomi Mi 11,,4291.75,0.61,0,Normal,Normal pattern
2025-07-13 06:39:41,user1059,cashout,3987.91,Liverpool,liverpool,Huawei P30,,3987.91,0.51,0,Normal,Normal pattern
2025-06-08 07:33:53,user1037,withdrawal,4199.64,Manchester,manchester,Pixel 6,,4199.64,0.61,0,Normal,Normal pattern
2025-06-07 07:04:36,user1035,deposit,3357.08,Birmingham,birmingham,Pixel 6,,3357.08,0.65,0,Normal,Normal pattern
2025-07-19 19:59:33,user1010,top-up,£657.99,None,none,Xiaomi Mi 11,,657.99,0.42,0,Normal,Normal pattern
2025-07-25 23:20:45,user1008,deposit,1531.05,Glasgow,glasgow,Pixel 6,,1531.05,0.77,0,Normal,Normal pattern
2025-06-30 15:01:55 ,user1028,withdrawal,€3726.07,London ,london,iPhone 13,,3726.07,1.03,0,Normal,Normal pattern
2025-07-19 14:04:01 ,user1029,refund,$3826.69,Manchester ,manchester,Nokia 3310,,3826.69,1.05,0,Normal,Normal pattern
2025-07-04 06:49:28 ,user1064,purchase,$2999.88,Manchester ,manchester,None,,2999.88,0.83,0,Normal,Normal pattern
2025-07-30 18:12:04 ,user1013,refund,$3996.44,Manchester ,manchester,Xiaomi Mi 11,,3996.44,0.96,0,Normal,Normal pattern
2025-07-16 13:33:22 ,user1064,top-up,€443.89,Birmingham ,birmingham,Xiaomi Mi 11,,443.89,1.21,1,Anomaly,Unusual text pattern detected
2025-06-10 00:21:43,user1054,debit,£783.81,Manchester,manchester,Pixel 6,,783.81,0.6,0,Normal,Normal pattern
2025-06-13 15:41:40,user1040,transfer,3161.74,Glasgow,glasgow,Huawei P30,,3161.74,0.41,0,Normal,Normal pattern
2025-06-20 16:47:08 ,user1029,withdrawal,£2331.08,London ,london,None,,2331.08,0.92,0,Normal,Normal pattern
2025-06-10 08:02:00,user1069,cashout,€3018.7,Birmingham,birmingham,iPhone 13,,3018.7,0.63,0,Normal,Normal pattern
2025-06-27 20:39:43,user1034,refund,£3038.22,Leeds,leeds,Xiaomi Mi 11,,3038.22,0.57,0,Normal,Normal pattern
2025-07-11 01:33:02,user1073,cashout,2404.55,London,london,Xiaomi Mi 11,,2404.55,0.55,0,Normal,Normal pattern
2025-06-13 23:24:09,user1025,deposit,2125.51,Leeds,leeds,iPhone 13,,2125.51,0.63,0,Normal,Normal pattern
2025-06-07 07:37:22,user1034,top-up,£4105.31,Cardiff,cardiff,Samsung Galaxy S10,,4105.31,0.59,0,Normal,Normal pattern
2025-07-05 19:46:35,user1018,withdrawal,05,nan,,nan,"['timestamp', 'user', 'type', 'amount']",5.0,0.11,0,Normal,Normal pattern
2025-07-06 04:36:20,user1035,withdrawal,674.38,Birmingham,birmingham,Xiaomi Mi 11,,674.38,0.71,0,Normal,Normal pattern
2025-06-20 07:39:01 ,user1025,purchase,$1201.89,None ,none,Xiaomi Mi 11,,1201.89,0.87,0,Normal,Normal pattern
2025-06-05 00:18:46,user1035,purchase,05,nan,,nan,"['timestamp', 'user', 'type', 'amount']",5.0,0.07,0,Normal,Normal pattern
2025-06-16 09:48:18,user1028,deposit,16,nan,,nan,"['timestamp', 'user', 'type', 'amount']",16.0,0.13,0,Normal,Normal pattern
2025-07-04 20:38:13,user1094,deposit,718.74,London,london,Samsung Galaxy S10,,718.74,0.59,0,Normal,Normal pattern
2025-06-04 07:16:31,user1037,top-up,€1606.93,London,london,Huawei P30,,1606.93,0.67,0,Normal,Normal pattern
2025-06-27 03:26:48 ,user1027,transfer,£1549.97,Leeds ,leeds,Samsung Galaxy S10,,1549.97,0.89,0,Normal,Normal pattern
2025-06-16 10:01:06 ,user1044,refund,£1244.4,London ,london,iPhone 13,,1244.4,1.05,0,Normal,Normal pattern
2025-07-16 03:16:02,user1006,deposit,$1455.96,Liverpool,liverpool,None,,1455.96,0.57,0,Normal,Normal pattern
2025-07-11 09:13:08,user1063,cashout,1571.15,Leeds,leeds,Nokia 3310,,1571.15,0.43,0,Normal,Normal pattern
2025-06-06 19:24:05,user1054,debit,3466.24,Manchester,manchester,None,,3466.24,0.47,0,Normal,Normal pattern
2025-07-10 04:39:40,user1043,transfer,1684.78,Birmingham,birmingham,Pixel 6,,1684.78,0.59,0,Normal,Normal pattern
2025-06-12 12:33:25 ,user1075,withdrawal,£830.5,London ,london,Samsung Galaxy S10,,830.5,1.22,1,Anomaly,Unusual text pattern detected
2025-07-14 17:00:17,user1098,withdrawal,€1862.03,None,none,Xiaomi Mi 11,,1862.03,0.67,0,Normal,Normal pattern
2025-07-22 10:36:04,user1011,top-up,$394.98,London,london,Nokia 3310,,394.98,0.67,0,Normal,Normal pattern
2025-07-20 07:56:26,user1091,transfer,€3861.24,London,london,Huawei P30,,3861.24,0.56,0,Normal,Normal pattern
2025-06-30 16:08:17,user1071,cashout,30,nan,,nan,"['timestamp', 'user', 'type', 'amount']",30.0,0.07,0,Normal,Normal pattern
2025-06-28 11:32:32,user1093,transfer,€2439.5,Cardiff,cardiff,Nokia 3310,,2439.5,0.45,0,Normal,Normal pattern
2025-07-02 00:00:14,user1063,withdrawal,$2918.93,Glasgow,glasgow,Xiaomi Mi 11,,2918.93,0.73,0,Normal,Normal pattern
2025-07-02 14:52:15,user1029,refund,£1515.35,Liverpool,liverpool,Samsung Galaxy S10,,1515.35,0.54,0,Normal,Normal pattern
2025-07-02 16:26:56,user1055,transfer,€1256.06,Leeds,leeds,Samsung Galaxy S10,,1256.06,0.56,0,Normal,Normal pattern
2025-06-29 19:26:44 ,user1037,debit,£1174.29,Cardiff ,cardiff,Huawei P30,,1174.29,1.07,0,Normal,Normal pattern
2025-06-30 06:28:37,user1068,deposit,30,nan,,nan,"['timestamp', 'user', 'type', 'amount']",30.0,0.13,0,Normal,Normal pattern
2025-06-17 06:21:50,user1093,cashout,£3156.86,Cardiff,cardiff,Nokia 3310,,3156.86,0.59,0,Normal,Normal pattern
2025-06-17 15:14:52,user1054,purchase,$3348.01,London,london,Xiaomi Mi 11,,3348.01,0.69,0,Normal,Normal pattern
2025-06-17 15:01:13,user1028,refund,£2271.55,Manchester,manchester,Nokia 3310,,2271.55,0.77,0,Normal,Normal pattern
2025-07-27 15:53:09,user1088,purchase,£1448.04,Glasgow,glasgow,Huawei P30,,1448.04,0.41,0,Normal,Normal pattern
2025-06-19 01:01:31 ,user1032,deposit,$1560.94,Manchester ,manchester,Pixel 6,,1560.94,1.24,1,Anomaly,Unusual text pattern detected
2025-07-03 10:21:03,user1043,top-up,$3181.27,London,london,Huawei P30,,3181.27,0.67,0,Normal,Normal pattern
2025-06-18 22:30:09,user1051,withdrawal,$2512.14,London,london,None,,2512.14,0.53,0,Normal,Normal pattern
2025-06-28 17:01:27 ,user1069,cashout,$2266.72,None ,none,None,,2266.72,0.88,0,Normal,Normal pattern
2025-06-16 21:18:18,user1003,withdrawal,990.46,Birmingham,birmingham,Nokia 3310,,990.46,0.46,0,Normal,Normal pattern
2025-07-30 19:20:24 ,user1087,refund,$3953.01,Cardiff ,cardiff,iPhone 13,,3953.01,1.0,0,Normal,Normal pattern
2025-06-15 05:41:48 ,user1005,debit,€1328.36,None ,none,iPhone 13,,1328.36,0.97,0,Normal,Normal pattern
2025-07-21 04:26:43,user1080,deposit,21,nan,,nan,"['timestamp', 'user', 'type', 'amount']",21.0,0.13,0,Normal,Normal pattern
2025-07-03 03:43:09,user1067,cashout,4817.4,London,london,Nokia 3310,,4817.4,0.51,0,Normal,Normal pattern
2025-07-16 19:05:40,user1035,purchase,$839.98,Birmingham,birmingham,Samsung Galaxy S10,,839.98,0.54,0,Normal,Normal pattern
2025-07-23 11:18:54 ,user1058,withdrawal,$1739.07,Glasgow ,glasgow,iPhone 13,,1739.07,0.96,0,Normal,Normal pattern
2025-06-18 20:21:46,user1029,withdrawal,4982.26,Leeds,leeds,Pixel 6,,4982.26,0.58,0,Normal,Normal pattern
2025-07-04 23:04:46,user1010,cashout,3934.24,Birmingham,birmingham,Samsung Galaxy S10,,3934.24,0.53,0,Normal,Normal pattern
2025-06-29 20:06:00 ,user1080,refund,€2544.32,Manchester ,manchester,Xiaomi Mi 11,,2544.32,0.96,0,Normal,Normal pattern
2025-06-10 05:29:02 ,user1072,withdrawal,$3767.71,None ,none,Nokia 3310,,3767.71,1.03,0,Normal,Normal pattern
2025-06-24 08:28:56 ,user1014,debit,$1566.68,Glasgow ,glasgow,Nokia 3310,,1566.68,1.1,0,Normal,Normal pattern
2025-07-24 15:44:57,user1013,debit,£2639.5,Manchester,manchester,Xiaomi Mi 11,,2639.5,0.4,0,Normal,Normal pattern
2025-07-02 11:24:07 ,user1011,cashout,£4160.9,Cardiff ,cardiff,None,,4160.9,0.92,0,Normal,Normal pattern
2025-07-26 14:47:20,user1027,deposit,1340.98,Manchester,manchester,Nokia 3310,,1340.98,0.58,0,Normal,Normal pattern
2025-07-15 07:31:03 ,user1012,cashout,$4924.65,Birmingham ,birmingham,Samsung Galaxy S10,,4924.65,0.93,0,Normal,Normal pattern
2025-07-02 22:14:19 ,user1063,deposit,€2400.74,London ,london,Nokia 3310,,2400.74,1.02,0,Normal,Normal pattern
2025-06-27 09:31:17,user1022,purchase,27,nan,,nan,"['timestamp', 'user', 'type', 'amount']",27.0,0.07,0,Normal,Normal pattern
2025-07-05 06:08:25,user1031,cashout,£4899.75,Leeds,leeds,Pixel 6,,4899.75,0.52,0,Normal,Normal pattern
2025-07-23 17:44:22,user1087,cashout,€2767.49,Manchester,manchester,Huawei P30,,2767.49,0.47,0,Normal,Normal pattern
2025-07-25 02:29:25,user1070,refund,2882.96,None,none,None,,2882.96,0.66,0,Normal,Normal pattern
2025-07-25 22:04:02,user1029,withdrawal,$2152.68,Birmingham,birmingham,None,,2152.68,0.37,0,Normal,Normal pattern
2025-07-06 12:57:21,user1027,purchase,$4123.96,Liverpool,liverpool,iPhone 13,,4123.96,0.43,0,Normal,Normal pattern
2025-07-13 23:36:32,user1020,transfer,$1695.67,Glasgow,glasgow,Huawei P30,,1695.67,0.41,0,Normal,Normal pattern
2025-07-22 05:29:35,user1059,refund,€2003.82,None,none,iPhone 13,,2003.82,0.61,0,Normal,Normal pattern
2025-07-22 21:16:39 ,user1010,top-up,£1803.74,Glasgow ,glasgow,None,,1803.74,0.92,0,Normal,Normal pattern
2025-07-18 22:17:37,user1079,transfer,18,nan,,nan,"['timestamp', 'user', 'type', 'amount']",18.0,0.07,0,Normal,Normal pattern
2025-07-10 00:42:07 ,user1009,top-up,€631.59,London ,london,Huawei P30,,631.59,1.07,0,Normal,Normal pattern
2025-07-10 15:17:53,user1076,transfer,£1947.76,London,london,iPhone 13,,1947.76,0.65,0,Normal,Normal pattern
2025-06-03 23:53:57,user1089,withdrawal,416.74,Leeds,leeds,iPhone 13,,416.74,0.64,0,Normal,Normal pattern
2025-07-30 20:46:53,user1031,transfer,3276.09,Cardiff,cardiff,Pixel 6,,3276.09,0.49,0,Normal,Normal pattern
2025-07-12 22:41:02,user1011,withdrawal,12,nan,,nan,"['timestamp', 'user', 'type', 'amount']",12.0,0.11,0,Normal,Normal pattern
2025-06-14 22:19:25,user1045,purchase,$368.81,Cardiff,cardiff,None,,368.81,0.56,0,Normal,Normal pattern
2025-06-27 20:27:11,user1082,debit,4743.49,Leeds,leeds,Nokia 3310,,4743.49,0.68,0,Normal,Normal pattern
2025-07-27 11:38:32,user1051,transfer,£4394.05,Leeds,leeds,Samsung Galaxy S10,,4394.05,0.56,0,Normal,Normal pattern
2025-07-15 21:18:17,user1068,cashout,£4109.92,None,none,Xiaomi Mi 11,,4109.92,0.41,0,Normal,Normal pattern
2025-06-19 07:07:54,user1070,purchase,£4142.52,Glasgow,glasgow,Xiaomi Mi 11,,4142.52,0.62,0,Normal,Normal pattern
2025-07-21 07:16:44,user1007,refund,£75.74,Liverpool,liverpool,Samsung Galaxy S10,,75.74,0.54,0,Normal,Normal pattern
2025-07-30 22:27:40 ,user1089,cashout,£4025.41,Liverpool ,liverpool,Xiaomi Mi 11,,4025.41,0.88,0,Normal,Normal pattern
2025-06-24 04:00:24,user1027,refund,24,nan,,nan,"['timestamp', 'user', 'type', 'amount']",24.0,0.08,0,Normal,Normal pattern
2025-06-24 02:22:53,user1011,top-up,€925.86,Leeds,leeds,Nokia 3310,,925.86,0.67,0,Normal,Normal pattern
2025-07-03 05:19:57,user1073,refund,3419.29,Glasgow,glasgow,Nokia 3310,,3419.29,0.69,0,Normal,Normal pattern
2025-07-21 08:40:11 ,user1047,cashout,£2536.97,Manchester ,manchester,Huawei P30,,2536.97,0.88,0,Normal,Normal pattern
2025-06-02 07:50:08,user1058,debit,426.78,Birmingham,birmingham,Pixel 6,,426.78,0.63,0,Normal,Normal pattern
2025-07-07 04:34:43,user1033,debit,£4645.43,Liverpool,liverpool,Huawei P30,,4645.43,0.6,0,Normal,Normal pattern
2025-06-11 07:52:25 ,user1037,transfer,€80.04,Cardiff ,cardiff,Xiaomi Mi 11,,80.04,0.98,0,Normal,Normal pattern
2025-06-30 20:58:30 ,user1072,transfer,£582.03,Leeds ,leeds,Xiaomi Mi 11,,582.03,0.89,0,Normal,Normal pattern
2025-07-10 00:07:55 ,user1014,transfer,$3112.82,None ,none,Xiaomi Mi 11,,3112.82,0.78,0,Normal,Normal pattern
2025-06-02 19:56:59,user1064,debit,4850.89,Glasgow,glasgow,None,,4850.89,0.63,0,Normal,Normal pattern
2025-06-03 21:40:38,user1094,purchase,3552.71,Liverpool,liverpool,Huawei P30,,3552.71,0.38,0,Normal,Normal pattern
2025-06-18 20:39:46,user1014,debit,4314.36,Manchester,manchester,Samsung Galaxy S10,,4314.36,0.46,0,Normal,Normal pattern
2025-07-10 07:03:36 ,user1028,refund,£3651.69,Glasgow ,glasgow,Samsung Galaxy S10,,3651.69,0.91,0,Normal,Normal pattern
2025-07-16 12:03:59,user1043,purchase,417.04,None,none,Samsung Galaxy S10,,417.04,0.63,0,Normal,Normal pattern
2025-06-15 00:23:53,user1035,withdrawal,$321.2,London,london,None,,321.2,0.53,0,Normal,Normal pattern
2025-06-01 19:19:50,user1000,debit,01,nan,,nan,"['timestamp', 'user', 'type', 'amount']",1.0,0.09,0,Normal,Normal pattern
2025-07-01 12:56:33,user1050,cashout,£3810.4,Leeds,leeds,Huawei P30,,3810.4,0.42,0,Normal,Normal pattern
2025-06-30 07:50:48,user1043,top-up,1768.06,London,london,iPhone 13,,1768.06,0.64,0,Normal,Normal pattern
2025-07-19 22:30:11 ,user1047,refund,£3550.32,Leeds ,leeds,Samsung Galaxy S10,,3550.32,0.95,0,Normal,Normal pattern
2025-07-17 11:19:21,user1037,withdrawal,17,nan,,nan,"['timestamp', 'user', 'type', 'amount']",17.0,0.11,0,Normal,Normal pattern
2025-06-18 06:22:31 ,user1075,purchase,£1611.87,Glasgow ,glasgow,iPhone 13,,1611.87,0.73,0,Normal,Normal pattern
2025-06-18 03:06:10,user1017,deposit,€4356.13,Leeds,leeds,Samsung Galaxy S10,,4356.13,0.68,0,Normal,Normal pattern
2025-06-25 08:57:03,user1041,cashout,€3061.47,None,none,Pixel 6,,3061.47,0.49,0,Normal,Normal pattern
2025-07-22 04:48:41,user1003,purchase,£1032.5,Cardiff,cardiff,Huawei P30,,1032.5,0.63,0,Normal,Normal pattern
2025-07-02 00:47:49,user1079,deposit,4714.39,Manchester,manchester,Xiaomi Mi 11,,4714.39,0.41,0,Normal,Normal pattern
2025-07-10 02:26:52,user1024,debit,22.42,Cardiff,cardiff,Huawei P30,,22.42,0.62,0,Normal,Normal pattern
2025-07-18 20:53:19,user1046,withdrawal,500.16,Manchester,manchester,Xiaomi Mi 11,,500.16,0.6,0,Normal,Normal pattern
2025-07-29 12:44:34 ,user1029,transfer,$2900.95,Liverpool ,liverpool,None,,2900.95,0.81,0,Normal,Normal pattern
2025-07-10 23:18:15,user1019,transfer,1479.3,Birmingham,birmingham,iPhone 13,,1479.3,0.64,0,Normal,Normal pattern
2025-06-03 10:20:49 ,user1035,cashout,€3076.75,Leeds ,leeds,iPhone 13,,3076.75,1.08,0,Normal,Normal pattern
2025-07-02 08:06:10,user1028,top-up,02,nan,,nan,"['timestamp', 'user', 'type', 'amount']",2.0,0.1,0,Normal,Normal pattern
2025-07-31 09:32:00,user1051,purchase,€4920.55,None,none,Pixel 6,,4920.55,0.49,0,Normal,Normal pattern
2025-06-29 06:54:08,user1010,top-up,€4606.25,London,london,Pixel 6,,4606.25,0.4,0,Normal,Normal pattern
2025-06-22 20:19:04,user1058,cashout,872.61,Glasgow,glasgow,None,,872.61,0.43,0,Normal,Normal pattern
2025-07-26 17:52:29,user1094,deposit,435.61,Liverpool,liverpool,Nokia 3310,,435.61,0.69,0,Normal,Normal pattern
2025-06-12 23:49:04,user1046,transfer,£2009.93,Manchester,manchester,Xiaomi Mi 11,,2009.93,0.41,0,Normal,Normal pattern
2025-06-20 11:00:38 ,user1099,deposit,$3996.56,Liverpool ,liverpool,Samsung Galaxy S10,,3996.56,1.05,0,Normal,Normal pattern
2025-07-29 08:36:29,user1081,top-up,29,nan,,nan,"['timestamp', 'user', 'type', 'amount']",29.0,0.1,0,Normal,Normal pattern
2025-06-11 03:41:31,user1094,top-up,3682.52,Leeds,leeds,Xiaomi Mi 11,,3682.52,0.56,0,Normal,Normal pattern
2025-07-12 22:00:29 ,user1004,debit,£2998.32,Manchester ,manchester,Pixel 6,,2998.32,1.15,0,Normal,Normal pattern
2025-07-25 01:20:38,user1040,purchase,92.59,Birmingham,birmingham,Xiaomi Mi 11,,92.59,0.55,0,Normal,Normal pattern
2025-06-10 10:42:16,user1097,debit,4370.37,Manchester,manchester,iPhone 13,,4370.37,0.34,0,Normal,Normal pattern
2025-07-17 00:41:52,user1081,top-up,€4839.93,None,none,iPhone 13,,4839.93,0.53,0,Normal,Normal pattern
2025-07-29 22:13:06 ,user1084,cashout,€4512.62,Manchester ,manchester,Pixel 6,,4512.62,1.1,0,Normal,Normal pattern
2025-07-06 02:57:59,user1064,debit,€2887.0,Liverpool,liverpool,Xiaomi Mi 11,,2887.0,0.63,0,Normal,Normal pattern
2025-07-18 17:44:06,user1082,debit,18,nan,,nan,"['timestamp', 'user', 'type', 'amount']",18.0,0.09,0,Normal,Normal pattern
2025-07-29 13:41:11,user1031,top-up,€3669.67,Leeds,leeds,None,,3669.67,0.56,0,Normal,Normal pattern
2025-06-27 19:03:24 ,user1074,refund,€3879.94,None ,none,Xiaomi Mi 11,,3879.94,0.7,0,Normal,Normal pattern
2025-07-10 06:49:31,user1011,withdrawal,$3225.6,Glasgow,glasgow,Xiaomi Mi 11,,3225.6,0.73,0,Normal,Normal pattern
2025-07-26 22:42:06,user1049,refund,$3909.39,None,none,Pixel 6,,3909.39,0.59,0,Normal,Normal pattern
2025-07-07 11:55:14,user1035,refund,07,nan,,nan,"['timestamp', 'user', 'type', 'amount']",7.0,0.08,0,Normal,Normal pattern
2025-06-14 11:41:53 ,user1038,cashout,€678.05,Birmingham ,birmingham,Huawei P30,,678.05,1.03,0,Normal,Normal pattern
2025-07-13 06:44:23,user1029,debit,4151.89,Manchester,manchester,Pixel 6,,4151.89,0.6,0,Normal,Normal pattern
2025-07-20 13:46:09,user1058,debit,2537.41,None,none,Huawei P30,,2537.41,0.46,0,Normal,Normal pattern
2025-07-12 01:42:58 ,user1096,deposit,€1892.71,Cardiff ,cardiff,Nokia 3310,,1892.71,0.83,0,Normal,Normal pattern
2025-07-06 14:37:29,user1092,deposit,$4032.05,None,none,Xiaomi Mi 11,,4032.05,0.39,0,Normal,Normal pattern
2025-07-19 05:01:35 ,user1095,purchase,£1940.13,Liverpool ,liverpool,Samsung Galaxy S10,,1940.13,1.08,0,Normal,Normal pattern
2025-06-26 03:10:50,user1033,top-up,1413.32,Glasgow,glasgow,Xiaomi Mi 11,,1413.32,0.63,0,Normal,Normal pattern
2025-07-19 15:08:05,user1075,top-up,£3410.91,Liverpool,liverpool,Samsung Galaxy S10,,3410.91,0.63,0,Normal,Normal pattern
2025-06-25 10:37:16 ,user1019,transfer,€4648.55,Leeds ,leeds,Huawei P30,,4648.55,1.06,0,Normal,Normal pattern
2025-06-05 19:56:35,user1043,debit,€1190.23,Birmingham,birmingham,Nokia 3310,,1190.23,0.61,0,Normal,Normal pattern
2025-07-19 22:23:57,user1029,debit,19,nan,,nan,"['timestamp', 'user', 'type', 'amount']",19.0,0.09,0,Normal,Normal pattern
2025-07-24 15:02:21,user1057,purchase,1339.92,Manchester,manchester,Huawei P30,,1339.92,0.39,0,Normal,Normal pattern
2025-06-08 19:33:23,user1008,top-up,4431.26,Glasgow,glasgow,Pixel 6,,4431.26,0.48,0,Normal,Normal pattern
2025-07-24 14:31:04 ,user1058,top-up,$1724.04,London ,london,Samsung Galaxy S10,,1724.04,1.17,1,Anomaly,Unusual text pattern detected
2025-06-16 20:18:29,user1086,cashout,568.62,Manchester,manchester,Samsung Galaxy S10,,568.62,0.64,0,Normal,Normal pattern
2025-06-26 20:54:47,user1059,deposit,£3830.09,Glasgow,glasgow,Pixel 6,,3830.09,0.77,0,Normal,Normal pattern
2025-06-06 07:34:51,user1032,transfer,2388.57,London,london,Nokia 3310,,2388.57,0.52,0,Normal,Normal pattern
2025-07-07 06:29:25,user1020,withdrawal,07,nan,,nan,"['timestamp', 'user', 'type', 'amount']",7.0,0.11,0,Normal,Normal pattern
2025-07-27 23:39:13,user1089,purchase,3281.42,London,london,Huawei P30,,3281.42,0.64,0,Normal,Normal pattern
2025-07-10 07:04:39 ,user1010,refund,€2096.81,Birmingham ,birmingham,Samsung Galaxy S10,,2096.81,0.81,0,Normal,Normal pattern
2025-06-11 18:35:29,user1046,top-up,11,nan,,nan,"['timestamp', 'user', 'type', 'amount']",11.0,0.1,0,Normal,Normal pattern
2025-06-28 00:04:07,user1063,refund,28,nan,,nan,"['timestamp', 'user', 'type', 'amount']",28.0,0.08,0,Normal,Normal pattern
2025-06-02 13:16:33,user1063,cashout,4289.27,London,london,Huawei P30,,4289.27,0.57,0,Normal,Normal pattern
2025-07-06 08:46:31,user1013,withdrawal,2598.22,Glasgow,glasgow,Xiaomi Mi 11,,2598.22,0.73,0,Normal,Normal pattern
2025-07-06 02:18:23,user1064,transfer,06,nan,,nan,"['timestamp', 'user', 'type', 'amount']",6.0,0.07,0,Normal,Normal pattern
