timestamp,user,type,amount,location,location_norm,device,fields_found,amount_value,prev_location,is_new_location,anomaly_label,anomaly_score,anomaly_status,explanation
2025-06-09 20:49:18,user1054,purchase,09,,,,"['timestamp', 'user', 'type', 'amount']",9.0,,1,0,9.0,Normal,Rule not triggered
2025-06-10 00:21:43,user1054,debit,£783.81,Manchester,manchester,Pixel 6,,783.81,,1,0,783.81,Normal,Rule not triggered
2025-06-10 09:06:36,user1054,cashout,1073.81,London,london,Xiaomi Mi 11,,1073.81,Manchester,1,0,1073.81,Normal,Rule not triggered
2025-06-11 05:33:59,user1054,transfer,4365.14,None,none,Nokia 3310,,4365.14,London,1,1,4365.14,Anomaly,High amount + new location
2025-06-11 08:26:21,user1054,deposit,$822.71,Birmingham,birmingham,Xiaomi Mi 11,,822.71,None,1,0,822.71,Normal,Rule not triggered
2025-06-11 21:01:40 ,user1054,cashout,$702.38,Liverpool ,liverpool,Nokia 3310,,702.38,Birmingham,1,0,702.38,Normal,Rule not triggered
2025-06-12 01:44:24,user1054,purchase,12,,,,"['timestamp', 'user', 'type', 'amount']",12.0,Liverpool ,1,0,12.0,Normal,Rule not triggered
2025-06-12 08:53:52,user1054,purchase,€4120.86,Glasgow,glasgow,None,,4120.86,,1,1,4120.86,Anomaly,High amount + new location
2025-06-12 22:24:35,user1054,refund,£901.12,Cardiff,cardiff,Xiaomi Mi 11,,901.12,Glasgow,1,0,901.12,Normal,Rule not triggered
2025-06-14 01:59:46,user1054,cashout,1059.32,Birmingham,birmingham,None,,1059.32,Cardiff,1,0,1059.32,Normal,Rule not triggered
2025-06-14 02:08:50,user1054,deposit,4249.1,Leeds,leeds,Xiaomi Mi 11,,4249.1,Birmingham,1,1,4249.1,Anomaly,High amount + new location
2025-06-14 07:34:09,user1054,cashout,1162.39,None,none,Xiaomi Mi 11,,1162.39,Leeds,1,0,1162.39,Normal,Rule not triggered
2025-06-14 13:24:36,user1054,refund,3134.68,Glasgow,glasgow,Pixel 6,,3134.68,None,1,1,3134.68,Anomaly,High amount + new location
2025-06-14 15:09:12 ,user1054,cashout,$834.06,Birmingham ,birmingham,Xiaomi Mi 11,,834.06,Glasgow,1,0,834.06,Normal,Rule not triggered
2025-06-16 08:18:34 ,user1054,deposit,£4865.28,Liverpool ,liverpool,iPhone 13,,4865.28,Birmingham ,1,1,4865.28,Anomaly,High amount + new location
2025-06-16 09:49:55,user1054,top-up,2321.91,Glasgow,glasgow,Xiaomi Mi 11,,2321.91,Liverpool ,1,0,2321.91,Normal,Rule not triggered
2025-06-16 17:12:35,user1054,refund,$2815.19,None,none,iPhone 13,,2815.19,Glasgow,1,0,2815.19,Normal,Rule not triggered
2025-06-17 08:31:34,user1054,debit,1549.55,None,none,Samsung Galaxy S10,,1549.55,None,0,0,0.0,Normal,Rule not triggered
2025-06-17 13:01:09,user1054,withdrawal,4295.65,Cardiff,cardiff,None,,4295.65,None,1,1,4295.65,Anomaly,High amount + new location
2025-06-17 15:14:52,user1054,purchase,$3348.01,London,london,Xiaomi Mi 11,,3348.01,Cardiff,1,1,3348.01,Anomaly,High amount + new location
2025-06-17 23:45:27 ,user1054,purchase,€3290.53,Glasgow ,glasgow,Nokia 3310,,3290.53,London,1,1,3290.53,Anomaly,High amount + new location
2025-06-18 12:45:54 ,user1054,cashout,€1683.41,Birmingham ,birmingham,Huawei P30,,1683.41,Glasgow ,1,0,1683.41,Normal,Rule not triggered
2025-06-18 13:00:36,user1054,refund,$4778.07,Liverpool,liverpool,Xiaomi Mi 11,,4778.07,Birmingham ,1,1,4778.07,Anomaly,High amount + new location
2025-06-18 22:33:47,user1054,debit,18,,,,"['timestamp', 'user', 'type', 'amount']",18.0,Liverpool,1,0,18.0,Normal,Rule not triggered
2025-06-19 10:36:37,user1054,withdrawal,19,,,,"['timestamp', 'user', 'type', 'amount']",19.0,,1,0,19.0,Normal,Rule not triggered
2025-06-20 00:55:26 ,user1054,top-up,$2273.26,None ,none,None,,2273.26,,1,0,2273.26,Normal,Rule not triggered
2025-06-20 06:14:17,user1054,cashout,£3940.36,Manchester,manchester,Nokia 3310,,3940.36,None ,1,1,3940.36,Anomaly,High amount + new location
2025-06-21 01:13:39 ,user1054,deposit,$820.58,Leeds ,leeds,Xiaomi Mi 11,,820.58,Manchester,1,0,820.58,Normal,Rule not triggered
2025-06-21 11:12:25 ,user1054,cashout,$1716.96,London ,london,Nokia 3310,,1716.96,Leeds ,1,0,1716.96,Normal,Rule not triggered
2025-06-21 16:22:30,user1054,refund,€1613.68,Birmingham,birmingham,iPhone 13,,1613.68,London ,1,0,1613.68,Normal,Rule not triggered
2025-06-21 17:17:20 ,user1054,deposit,€3245.54,Glasgow ,glasgow,Nokia 3310,,3245.54,Birmingham,1,1,3245.54,Anomaly,High amount + new location
2025-06-22 02:29:08 ,user1054,purchase,$2870.22,Glasgow ,glasgow,None,,2870.22,Glasgow ,0,0,0.0,Normal,Rule not triggered
2025-06-22 10:06:14 ,user1054,withdrawal,£2355.57,Birmingham ,birmingham,iPhone 13,,2355.57,Glasgow ,1,0,2355.57,Normal,Rule not triggered
2025-06-23 04:36:54,user1054,refund,245.27,None,none,Samsung Galaxy S10,,245.27,Birmingham ,1,0,245.27,Normal,Rule not triggered
2025-06-23 06:20:19,user1054,refund,23,,,,"['timestamp', 'user', 'type', 'amount']",23.0,None,1,0,23.0,Normal,Rule not triggered
2025-06-23 10:30:19,user1054,cashout,€1092.71,Manchester,manchester,Xiaomi Mi 11,,1092.71,,1,0,1092.71,Normal,Rule not triggered
2025-06-23 23:50:06,user1054,debit,€2891.13,London,london,Pixel 6,,2891.13,Manchester,1,0,2891.13,Normal,Rule not triggered
2025-06-24 07:57:49,user1054,top-up,$4758.54,Birmingham,birmingham,None,,4758.54,London,1,1,4758.54,Anomaly,High amount + new location
2025-06-26 00:47:01,user1054,cashout,$4472.88,Liverpool,liverpool,Pixel 6,,4472.88,Birmingham,1,1,4472.88,Anomaly,High amount + new location
2025-06-26 01:22:50,user1054,top-up,26,,,,"['timestamp', 'user', 'type', 'amount']",26.0,Liverpool,1,0,26.0,Normal,Rule not triggered
2025-06-26 11:26:50,user1054,refund,4273.02,None,none,iPhone 13,,4273.02,,1,1,4273.02,Anomaly,High amount + new location
2025-06-26 22:55:25,user1054,purchase,$654.45,Birmingham,birmingham,Pixel 6,,654.45,None,1,0,654.45,Normal,Rule not triggered
2025-06-27 01:30:23,user1054,transfer,3283.55,Cardiff,cardiff,Samsung Galaxy S10,,3283.55,Birmingham,1,1,3283.55,Anomaly,High amount + new location
2025-06-27 17:35:42,user1054,top-up,£3692.66,Manchester,manchester,Samsung Galaxy S10,,3692.66,Cardiff,1,1,3692.66,Anomaly,High amount + new location
2025-06-28 04:04:12,user1054,purchase,€1480.8,Leeds,leeds,Huawei P30,,1480.8,Manchester,1,0,1480.8,Normal,Rule not triggered
2025-06-28 10:44:11 ,user1054,deposit,£4327.41,Liverpool ,liverpool,iPhone 13,,4327.41,Leeds,1,1,4327.41,Anomaly,High amount + new location
2025-06-28 13:41:26 ,user1054,deposit,$2852.07,Birmingham ,birmingham,Huawei P30,,2852.07,Liverpool ,1,0,2852.07,Normal,Rule not triggered
2025-06-29 00:48:47,user1054,top-up,4726.27,Liverpool,liverpool,Samsung Galaxy S10,,4726.27,Birmingham ,1,1,4726.27,Anomaly,High amount + new location
2025-06-29 07:14:35 ,user1054,transfer,$4604.17,Cardiff ,cardiff,Nokia 3310,,4604.17,Liverpool,1,1,4604.17,Anomaly,High amount + new location
2025-06-29 09:27:55,user1054,cashout,863.92,Leeds,leeds,None,,863.92,Cardiff ,1,0,863.92,Normal,Rule not triggered
2025-06-29 16:30:25,user1054,top-up,3244.15,Manchester,manchester,None,,3244.15,Leeds,1,1,3244.15,Anomaly,High amount + new location
2025-06-29 20:45:38 ,user1054,transfer,$2086.49,Leeds ,leeds,Samsung Galaxy S10,,2086.49,Manchester,1,0,2086.49,Normal,Rule not triggered
2025-07-01 18:54:20,user1054,withdrawal,469.3,Cardiff,cardiff,Nokia 3310,,469.3,Leeds ,1,0,469.3,Normal,Rule not triggered
2025-07-02 05:54:19,user1054,top-up,32.23,London,london,Nokia 3310,,32.23,Cardiff,1,0,32.23,Normal,Rule not triggered
2025-07-02 16:03:18,user1054,purchase,02,,,,"['timestamp', 'user', 'type', 'amount']",2.0,London,1,0,2.0,Normal,Rule not triggered
2025-07-02 16:09:46,user1054,top-up,1192.02,Glasgow,glasgow,None,,1192.02,,1,0,1192.02,Normal,Rule not triggered
2025-07-02 17:37:47 ,user1054,deposit,$3252.9,London ,london,iPhone 13,,3252.9,Glasgow,1,1,3252.9,Anomaly,High amount + new location
2025-07-03 06:57:27 ,user1054,top-up,£1294.2,None ,none,Samsung Galaxy S10,,1294.2,London ,1,0,1294.2,Normal,Rule not triggered
2025-07-03 19:47:12,user1054,transfer,£3246.65,Glasgow,glasgow,Samsung Galaxy S10,,3246.65,None ,1,1,3246.65,Anomaly,High amount + new location
2025-07-04 00:16:38,user1054,withdrawal,04,,,,"['timestamp', 'user', 'type', 'amount']",4.0,Glasgow,1,0,4.0,Normal,Rule not triggered
2025-07-05 03:36:51,user1054,withdrawal,2723.58,Liverpool,liverpool,None,,2723.58,,1,0,2723.58,Normal,Rule not triggered
2025-07-05 04:38:22,user1054,cashout,$4291.62,London,london,Xiaomi Mi 11,,4291.62,Liverpool,1,1,4291.62,Anomaly,High amount + new location
2025-07-06 08:42:50 ,user1054,refund,£2438.08,None ,none,Samsung Galaxy S10,,2438.08,London,1,0,2438.08,Normal,Rule not triggered
2025-07-06 15:44:03,user1054,top-up,$141.22,Liverpool,liverpool,None,,141.22,None ,1,0,141.22,Normal,Rule not triggered
2025-07-07 01:40:20,user1054,debit,€2368.96,Manchester,manchester,iPhone 13,,2368.96,Liverpool,1,0,2368.96,Normal,Rule not triggered
2025-07-08 10:38:38 ,user1054,top-up,£2378.45,Glasgow ,glasgow,Huawei P30,,2378.45,Manchester,1,0,2378.45,Normal,Rule not triggered
2025-07-08 16:42:20,user1054,cashout,08,,,,"['timestamp', 'user', 'type', 'amount']",8.0,Glasgow ,1,0,8.0,Normal,Rule not triggered
2025-07-08 22:28:28,user1054,purchase,£2395.57,Leeds,leeds,Huawei P30,,2395.57,,1,0,2395.57,Normal,Rule not triggered
2025-07-09 13:05:01 ,user1054,top-up,$4735.94,Glasgow ,glasgow,Huawei P30,,4735.94,Leeds,1,1,4735.94,Anomaly,High amount + new location
2025-07-09 18:02:24 ,user1054,transfer,€4255.64,Liverpool ,liverpool,Nokia 3310,,4255.64,Glasgow ,1,1,4255.64,Anomaly,High amount + new location
2025-07-09 19:31:41,user1054,withdrawal,1739.83,Liverpool,liverpool,None,,1739.83,Liverpool ,1,0,1739.83,Normal,Rule not triggered
2025-07-09 23:46:06,user1054,debit,09,,,,"['timestamp', 'user', 'type', 'amount']",9.0,Liverpool,1,0,9.0,Normal,Rule not triggered
2025-07-10 05:56:04 ,user1054,refund,£2214.49,Manchester ,manchester,None,,2214.49,,1,0,2214.49,Normal,Rule not triggered
2025-07-12 20:08:04,user1054,purchase,€3311.91,Leeds,leeds,Pixel 6,,3311.91,Manchester ,1,1,3311.91,Anomaly,High amount + new location
2025-07-13 12:00:08,user1054,refund,13,,,,"['timestamp', 'user', 'type', 'amount']",13.0,Leeds,1,0,13.0,Normal,Rule not triggered
2025-07-13 23:28:54,user1054,withdrawal,$3910.13,Manchester,manchester,None,,3910.13,,1,1,3910.13,Anomaly,High amount + new location
2025-07-14 10:14:21,user1054,purchase,14,,,,"['timestamp', 'user', 'type', 'amount']",14.0,Manchester,1,0,14.0,Normal,Rule not triggered
2025-07-15 10:06:30 ,user1054,cashout,€4618.54,Glasgow ,glasgow,Xiaomi Mi 11,,4618.54,,1,1,4618.54,Anomaly,High amount + new location
2025-07-15 11:58:36,user1054,purchase,3705.23,Manchester,manchester,Pixel 6,,3705.23,Glasgow ,1,1,3705.23,Anomaly,High amount + new location
2025-07-16 02:37:07,user1054,top-up,1954.27,Manchester,manchester,Huawei P30,,1954.27,Manchester,0,0,0.0,Normal,Rule not triggered
2025-07-16 03:06:42,user1054,refund,€3239.91,Leeds,leeds,Nokia 3310,,3239.91,Manchester,1,1,3239.91,Anomaly,High amount + new location
2025-07-16 03:59:09,user1054,refund,16,,,,"['timestamp', 'user', 'type', 'amount']",16.0,Leeds,1,0,16.0,Normal,Rule not triggered
2025-07-16 12:34:12 ,user1054,cashout,£3813.22,Liverpool ,liverpool,Huawei P30,,3813.22,,1,1,3813.22,Anomaly,High amount + new location
2025-07-16 14:57:55 ,user1054,cashout,€4818.81,London ,london,Pixel 6,,4818.81,Liverpool ,1,1,4818.81,Anomaly,High amount + new location
2025-07-16 18:15:53,user1054,purchase,£34.32,Birmingham,birmingham,Samsung Galaxy S10,,34.32,London ,1,0,34.32,Normal,Rule not triggered
2025-07-17 10:03:49,user1054,withdrawal,4762.95,Leeds,leeds,iPhone 13,,4762.95,Birmingham,1,1,4762.95,Anomaly,High amount + new location
2025-07-18 20:26:41,user1054,top-up,4413.46,Manchester,manchester,Huawei P30,,4413.46,Leeds,1,1,4413.46,Anomaly,High amount + new location
2025-07-18 20:48:05,user1054,refund,18,,,,"['timestamp', 'user', 'type', 'amount']",18.0,Manchester,1,0,18.0,Normal,Rule not triggered
2025-07-19 02:01:45,user1054,deposit,19,,,,"['timestamp', 'user', 'type', 'amount']",19.0,,1,0,19.0,Normal,Rule not triggered
2025-07-19 17:27:06 ,user1054,deposit,$4498.27,Liverpool ,liverpool,Samsung Galaxy S10,,4498.27,,1,1,4498.27,Anomaly,High amount + new location
2025-07-19 21:48:28,user1054,transfer,£1931.47,Birmingham,birmingham,Nokia 3310,,1931.47,Liverpool ,1,0,1931.47,Normal,Rule not triggered
2025-07-19 22:13:20,user1054,withdrawal,19,,,,"['timestamp', 'user', 'type', 'amount']",19.0,Birmingham,1,0,19.0,Normal,Rule not triggered
2025-07-20 00:43:37,user1054,cashout,3096.95,Manchester,manchester,Pixel 6,,3096.95,,1,1,3096.95,Anomaly,High amount + new location
2025-07-20 05:47:33 ,user1054,transfer,£309.51,Cardiff ,cardiff,None,,309.51,Manchester,1,0,309.51,Normal,Rule not triggered
2025-07-20 09:21:47,user1054,debit,€14.44,Liverpool,liverpool,Xiaomi Mi 11,,14.44,Cardiff ,1,0,14.44,Normal,Rule not triggered
2025-07-20 18:01:06,user1054,withdrawal,£3087.68,Cardiff,cardiff,Samsung Galaxy S10,,3087.68,Liverpool,1,1,3087.68,Anomaly,High amount + new location
2025-07-21 00:12:32,user1054,cashout,£2366.4,Birmingham,birmingham,Huawei P30,,2366.4,Cardiff,1,0,2366.4,Normal,Rule not triggered
2025-07-21 01:53:04,user1054,debit,21,,,,"['timestamp', 'user', 'type', 'amount']",21.0,Birmingham,1,0,21.0,Normal,Rule not triggered
2025-07-21 11:28:08 ,user1054,cashout,£558.05,None ,none,iPhone 13,,558.05,,1,0,558.05,Normal,Rule not triggered
2025-07-21 13:42:32,user1054,refund,$2792.44,London,london,Xiaomi Mi 11,,2792.44,None ,1,0,2792.44,Normal,Rule not triggered
2025-07-21 22:50:49,user1054,top-up,1192.77,Glasgow,glasgow,iPhone 13,,1192.77,London,1,0,1192.77,Normal,Rule not triggered
2025-07-22 21:44:02,user1054,cashout,£1419.24,Liverpool,liverpool,Huawei P30,,1419.24,Glasgow,1,0,1419.24,Normal,Rule not triggered
2025-07-22 21:44:12,user1054,transfer,22,,,,"['timestamp', 'user', 'type', 'amount']",22.0,Liverpool,1,0,22.0,Normal,Rule not triggered
2025-07-24 01:42:08,user1054,deposit,£1871.55,Manchester,manchester,iPhone 13,,1871.55,,1,0,1871.55,Normal,Rule not triggered
2025-07-24 07:57:20,user1054,refund,2407.88,Leeds,leeds,Pixel 6,,2407.88,Manchester,1,0,2407.88,Normal,Rule not triggered
2025-07-24 17:09:33 ,user1054,purchase,$2563.96,London ,london,Samsung Galaxy S10,,2563.96,Leeds,1,0,2563.96,Normal,Rule not triggered
2025-07-25 00:27:56,user1054,cashout,£1773.3,Cardiff,cardiff,Pixel 6,,1773.3,London ,1,0,1773.3,Normal,Rule not triggered
2025-07-25 05:44:15,user1054,debit,25,,,,"['timestamp', 'user', 'type', 'amount']",25.0,Cardiff,1,0,25.0,Normal,Rule not triggered
2025-07-25 11:08:40,user1054,top-up,€3369.86,Liverpool,liverpool,Huawei P30,,3369.86,,1,1,3369.86,Anomaly,High amount + new location
2025-07-27 01:48:22,user1054,deposit,1043.41,Manchester,manchester,Xiaomi Mi 11,,1043.41,Liverpool,1,0,1043.41,Normal,Rule not triggered
2025-07-27 11:18:47,user1054,deposit,1479.66,London,london,Pixel 6,,1479.66,Manchester,1,0,1479.66,Normal,Rule not triggered
2025-07-27 12:57:35,user1054,transfer,696.65,Liverpool,liverpool,Nokia 3310,,696.65,London,1,0,696.65,Normal,Rule not triggered
2025-07-27 16:20:55 ,user1054,deposit,$4911.46,Leeds ,leeds,None,,4911.46,Liverpool,1,1,4911.46,Anomaly,High amount + new location
2025-07-27 16:39:05,user1054,withdrawal,27,,,,"['timestamp', 'user', 'type', 'amount']",27.0,Leeds ,1,0,27.0,Normal,Rule not triggered
2025-07-28 01:34:57,user1054,refund,$379.94,London,london,None,,379.94,,1,0,379.94,Normal,Rule not triggered
2025-07-28 04:48:11,user1054,debit,28,,,,"['timestamp', 'user', 'type', 'amount']",28.0,London,1,0,28.0,Normal,Rule not triggered
2025-07-29 04:41:15 ,user1054,purchase,£1618.44,Cardiff ,cardiff,None,,1618.44,,1,0,1618.44,Normal,Rule not triggered
2025-07-29 06:04:51,user1054,top-up,3664.71,Birmingham,birmingham,Nokia 3310,,3664.71,Cardiff ,1,1,3664.71,Anomaly,High amount + new location
2025-06-02 05:24:59,user1055,withdrawal,£2087.74,Manchester,manchester,Huawei P30,,2087.74,,1,0,2087.74,Normal,Rule not triggered
2025-06-02 17:22:27,user1055,transfer,3652.74,Manchester,manchester,Xiaomi Mi 11,,3652.74,Manchester,0,0,0.0,Normal,Rule not triggered
2025-06-06 19:07:36,user1055,cashout,06,,,,"['timestamp', 'user', 'type', 'amount']",6.0,Manchester,1,0,6.0,Normal,Rule not triggered
2025-06-07 01:15:32,user1055,top-up,€209.25,London,london,Huawei P30,,209.25,,1,0,209.25,Normal,Rule not triggered
2025-06-07 20:53:00,user1055,cashout,£2915.55,Liverpool,liverpool,Xiaomi Mi 11,,2915.55,London,1,0,2915.55,Normal,Rule not triggered
2025-06-07 21:50:07,user1055,debit,€1837.37,Cardiff,cardiff,Nokia 3310,,1837.37,Liverpool,1,0,1837.37,Normal,Rule not triggered
2025-06-08 21:53:27 ,user1055,cashout,$2718.68,Manchester ,manchester,iPhone 13,,2718.68,Cardiff,1,0,2718.68,Normal,Rule not triggered
2025-06-12 06:40:24 ,user1055,cashout,£3546.76,Glasgow ,glasgow,Pixel 6,,3546.76,Manchester ,1,1,3546.76,Anomaly,High amount + new location
2025-06-12 18:38:58,user1055,deposit,12,,,,"['timestamp', 'user', 'type', 'amount']",12.0,Glasgow ,1,0,12.0,Normal,Rule not triggered
2025-06-18 05:05:45 ,user1055,top-up,£3174.53,Leeds ,leeds,Xiaomi Mi 11,,3174.53,,1,1,3174.53,Anomaly,High amount + new location
2025-06-18 19:06:40 ,user1055,refund,$3403.72,London ,london,Xiaomi Mi 11,,3403.72,Leeds ,1,1,3403.72,Anomaly,High amount + new location
2025-06-19 18:32:38 ,user1055,debit,€4580.01,Liverpool ,liverpool,Xiaomi Mi 11,,4580.01,London ,1,1,4580.01,Anomaly,High amount + new location
2025-06-20 13:05:22,user1055,top-up,€3656.88,Glasgow,glasgow,iPhone 13,,3656.88,Liverpool ,1,1,3656.88,Anomaly,High amount + new location
2025-06-21 18:44:51,user1055,top-up,€1116.96,Liverpool,liverpool,Xiaomi Mi 11,,1116.96,Glasgow,1,0,1116.96,Normal,Rule not triggered
2025-06-22 11:36:41,user1055,withdrawal,1800.75,Cardiff,cardiff,Samsung Galaxy S10,,1800.75,Liverpool,1,0,1800.75,Normal,Rule not triggered
2025-06-22 20:05:21,user1055,deposit,22,,,,"['timestamp', 'user', 'type', 'amount']",22.0,Cardiff,1,0,22.0,Normal,Rule not triggered
2025-06-24 19:06:01,user1055,withdrawal,€4632.4,Cardiff,cardiff,Huawei P30,,4632.4,,1,1,4632.4,Anomaly,High amount + new location
2025-06-25 21:12:04,user1055,purchase,£4805.11,Birmingham,birmingham,iPhone 13,,4805.11,Cardiff,1,1,4805.11,Anomaly,High amount + new location
2025-06-27 00:03:25,user1055,debit,$4291.75,Birmingham,birmingham,Xiaomi Mi 11,,4291.75,Birmingham,0,0,0.0,Normal,Rule not triggered
2025-06-27 00:39:44 ,user1055,deposit,$376.65,London ,london,Samsung Galaxy S10,,376.65,Birmingham,1,0,376.65,Normal,Rule not triggered
2025-06-27 05:20:42,user1055,top-up,3130.39,Glasgow,glasgow,Nokia 3310,,3130.39,London ,1,1,3130.39,Anomaly,High amount + new location
2025-06-27 22:30:51 ,user1055,top-up,£346.88,None ,none,Xiaomi Mi 11,,346.88,Glasgow,1,0,346.88,Normal,Rule not triggered
2025-06-30 11:49:59,user1055,transfer,1791.31,Glasgow,glasgow,None,,1791.31,None ,1,0,1791.31,Normal,Rule not triggered
2025-07-01 00:28:59,user1055,deposit,01,,,,"['timestamp', 'user', 'type', 'amount']",1.0,Glasgow,1,0,1.0,Normal,Rule not triggered
2025-07-02 01:16:20,user1055,transfer,02,,,,"['timestamp', 'user', 'type', 'amount']",2.0,,1,0,2.0,Normal,Rule not triggered
2025-07-02 16:26:56,user1055,transfer,€1256.06,Leeds,leeds,Samsung Galaxy S10,,1256.06,,1,0,1256.06,Normal,Rule not triggered
2025-07-03 04:50:29 ,user1055,transfer,£3211.08,None ,none,None,,3211.08,Leeds,1,1,3211.08,Anomaly,High amount + new location
2025-07-04 23:48:09,user1055,top-up,$891.84,Manchester,manchester,Xiaomi Mi 11,,891.84,None ,1,0,891.84,Normal,Rule not triggered
2025-07-05 01:51:19,user1055,debit,$199.75,Leeds,leeds,iPhone 13,,199.75,Manchester,1,0,199.75,Normal,Rule not triggered
2025-07-06 03:56:15 ,user1055,cashout,£2430.01,Birmingham ,birmingham,Samsung Galaxy S10,,2430.01,Leeds,1,0,2430.01,Normal,Rule not triggered
2025-07-06 07:19:14,user1055,purchase,£2576.69,Glasgow,glasgow,Samsung Galaxy S10,,2576.69,Birmingham ,1,0,2576.69,Normal,Rule not triggered
2025-07-06 08:37:10,user1055,transfer,06,,,,"['timestamp', 'user', 'type', 'amount']",6.0,Glasgow,1,0,6.0,Normal,Rule not triggered
2025-07-11 09:35:15,user1055,deposit,$4095.01,None,none,Samsung Galaxy S10,,4095.01,,1,1,4095.01,Anomaly,High amount + new location
2025-07-11 18:20:15 ,user1055,cashout,$4889.21,Glasgow ,glasgow,Huawei P30,,4889.21,None,1,1,4889.21,Anomaly,High amount + new location
2025-07-13 06:06:22 ,user1055,deposit,$2358.86,Cardiff ,cardiff,Nokia 3310,,2358.86,Glasgow ,1,0,2358.86,Normal,Rule not triggered
2025-07-13 21:56:49,user1055,top-up,€2425.47,Manchester,manchester,Nokia 3310,,2425.47,Cardiff ,1,0,2425.47,Normal,Rule not triggered
2025-07-14 19:31:48,user1055,deposit,1234.57,Leeds,leeds,Pixel 6,,1234.57,Manchester,1,0,1234.57,Normal,Rule not triggered
2025-07-14 20:59:44,user1055,transfer,672.25,None,none,Nokia 3310,,672.25,Leeds,1,0,672.25,Normal,Rule not triggered
2025-07-15 18:26:37,user1055,cashout,1102.64,Liverpool,liverpool,None,,1102.64,None,1,0,1102.64,Normal,Rule not triggered
2025-07-16 06:55:41 ,user1055,transfer,€1464.24,Liverpool ,liverpool,Samsung Galaxy S10,,1464.24,Liverpool,1,0,1464.24,Normal,Rule not triggered
2025-07-19 09:04:44,user1055,withdrawal,€1434.99,Manchester,manchester,Xiaomi Mi 11,,1434.99,Liverpool ,1,0,1434.99,Normal,Rule not triggered
2025-07-19 19:44:21 ,user1055,cashout,$3921.79,Birmingham ,birmingham,None,,3921.79,Manchester,1,1,3921.79,Anomaly,High amount + new location
2025-07-22 07:02:09 ,user1055,refund,£4517.22,Birmingham ,birmingham,Nokia 3310,,4517.22,Birmingham ,0,0,0.0,Normal,Rule not triggered
2025-07-23 09:40:30,user1055,debit,4937.07,Birmingham,birmingham,Nokia 3310,,4937.07,Birmingham ,1,1,4937.07,Anomaly,High amount + new location
2025-07-24 19:38:00,user1055,cashout,£2491.99,Manchester,manchester,Pixel 6,,2491.99,Birmingham,1,0,2491.99,Normal,Rule not triggered
2025-07-24 23:12:11 ,user1055,refund,£2601.28,Glasgow ,glasgow,Pixel 6,,2601.28,Manchester,1,0,2601.28,Normal,Rule not triggered
2025-07-28 14:16:31,user1055,purchase,28,,,,"['timestamp', 'user', 'type', 'amount']",28.0,Glasgow ,1,0,28.0,Normal,Rule not triggered
2025-06-02 14:09:46,user1057,withdrawal,02,,,,"['timestamp', 'user', 'type', 'amount']",2.0,,1,0,2.0,Normal,Rule not triggered
2025-06-02 23:51:41,user1057,withdrawal,4534.74,London,london,iPhone 13,,4534.74,,1,1,4534.74,Anomaly,High amount + new location
2025-06-03 00:39:39,user1057,withdrawal,€3172.24,Manchester,manchester,Pixel 6,,3172.24,London,1,1,3172.24,Anomaly,High amount + new location
2025-06-06 04:26:28,user1057,transfer,06,,,,"['timestamp', 'user', 'type', 'amount']",6.0,Manchester,1,0,6.0,Normal,Rule not triggered
2025-06-06 08:55:40 ,user1057,top-up,£2485.23,London ,london,Pixel 6,,2485.23,,1,0,2485.23,Normal,Rule not triggered
2025-06-07 00:47:10,user1057,refund,£2655.7,Birmingham,birmingham,Huawei P30,,2655.7,London ,1,0,2655.7,Normal,Rule not triggered
2025-06-08 07:09:07,user1057,refund,3268.87,Cardiff,cardiff,iPhone 13,,3268.87,Birmingham,1,1,3268.87,Anomaly,High amount + new location
2025-06-10 07:56:41,user1057,purchase,$4283.54,Leeds,leeds,Samsung Galaxy S10,,4283.54,Cardiff,1,1,4283.54,Anomaly,High amount + new location
2025-06-13 07:15:10,user1057,withdrawal,€1035.26,Birmingham,birmingham,Nokia 3310,,1035.26,Leeds,1,0,1035.26,Normal,Rule not triggered
2025-06-15 04:06:01,user1057,refund,£131.81,None,none,Huawei P30,,131.81,Birmingham,1,0,131.81,Normal,Rule not triggered
2025-06-15 19:07:12,user1057,transfer,$426.25,Manchester,manchester,iPhone 13,,426.25,None,1,0,426.25,Normal,Rule not triggered
2025-06-16 00:27:34,user1057,withdrawal,16,,,,"['timestamp', 'user', 'type', 'amount']",16.0,Manchester,1,0,16.0,Normal,Rule not triggered
2025-06-18 18:38:13 ,user1057,debit,£3556.04,Manchester ,manchester,Pixel 6,,3556.04,,1,1,3556.04,Anomaly,High amount + new location
2025-06-19 22:37:39,user1057,debit,£3923.19,Birmingham,birmingham,Samsung Galaxy S10,,3923.19,Manchester ,1,1,3923.19,Anomaly,High amount + new location
2025-06-21 05:32:13,user1057,refund,1056.7,Leeds,leeds,iPhone 13,,1056.7,Birmingham,1,0,1056.7,Normal,Rule not triggered
2025-06-26 14:58:58,user1057,purchase,£3152.06,London,london,Samsung Galaxy S10,,3152.06,Leeds,1,1,3152.06,Anomaly,High amount + new location
2025-06-27 06:20:28 ,user1057,top-up,$4717.0,Manchester ,manchester,Samsung Galaxy S10,,4717.0,London,1,1,4717.0,Anomaly,High amount + new location
2025-06-28 05:01:44,user1057,withdrawal,4716.4,Leeds,leeds,Pixel 6,,4716.4,Manchester ,1,1,4716.4,Anomaly,High amount + new location
